SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
ULTRACEMCO,12070,12070,7083,21-Jul-2026 09:07:57,4418,9573,SELL
ICICIBANK,1470,1470,229528,21-Jul-2026 09:07:58,46041,177427,SELL
SBILIFE,1834.5,1834.5,1379,21-Jul-2026 09:07:58,4024,13194,SELL
INDIGO,5249,5249,886,21-Jul-2026 09:07:57,7013,10849,SELL
NESTLEIND,1451.5,1451.5,2588,21-Jul-2026 09:07:58,7007,19788,SELL
EICHERMOT,7590,7590,526,21-Jul-2026 09:07:58,3302,14589,SELL
APOLLOHOSP,8934,8934,215,21-Jul-2026 09:07:57,1311,2467,SELL
BHARTIARTL,1946.4,1946.4,110835,21-Jul-2026 09:07:58,43631,71488,SELL
KOTAKBANK,383,383,18530,21-Jul-2026 09:07:57,922572,127251,BUY
JIOFIN,239.48,239.48,170938,21-Jul-2026 09:07:58,519695,833050,SELL
GRASIM,3150.1,3150.1,528,21-Jul-2026 09:07:57,4605,7928,SELL
TATASTEEL,186.75,186.75,59540,21-Jul-2026 09:07:58,216940,743247,SELL
ONGC,250.01,250.01,15859,21-Jul-2026 09:07:58,125630,350756,SELL
JSWSTEEL,1259,1259,6710,21-Jul-2026 09:07:58,7437,42617,SELL
TRENT,2930,2930,2380,21-Jul-2026 09:08:11,12840,42596,SELL
DRREDDY,1224.7,1224.7,1850,21-Jul-2026 09:08:10,16515,33220,SELL
ASIANPAINT,2695,2695,627,21-Jul-2026 09:08:10,4288,16403,SELL
COALINDIA,429.95,429.95,5289,21-Jul-2026 09:07:58,114323,145308,SELL
ITC,283,283,23060,21-Jul-2026 09:07:58,204985,691272,SELL
TATACONSUM,1093,1093,615,21-Jul-2026 09:07:58,8953,23757,SELL
POWERGRID,289,289,25128,21-Jul-2026 09:07:58,112861,128866,SELL
SHRIRAMFIN,1036,1036,4294,21-Jul-2026 09:07:58,27806,73530,SELL
TECHM,1577,1577,10727,21-Jul-2026 09:07:57,8199,34815,SELL
MARUTI,13520,13520,313,21-Jul-2026 09:07:58,4772,6981,SELL
CIPLA,1442.1,1442.1,919,21-Jul-2026 09:08:10,5625,23957,SELL
TITAN,4644.2,4644.2,718,21-Jul-2026 09:07:58,3482,9109,SELL
BAJAJ-AUTO,10525,10525,759,21-Jul-2026 09:07:58,3264,8890,SELL
LT,3839,3839,1921,21-Jul-2026 09:08:09,22275,46760,SELL
HDFCLIFE,564.65,564.65,1001,21-Jul-2026 09:07:58,34224,76199,SELL
BEL,408.15,408.15,24153,21-Jul-2026 09:07:57,185582,484747,SELL
HINDUNILVR,2139.7,2139.7,706,21-Jul-2026 09:07:57,18970,26987,SELL
BAJFINANCE,1064,1064,24770,21-Jul-2026 09:07:58,42532,82397,SELL
MAXHEALTH,1102.4,1102.4,805,21-Jul-2026 09:07:59,16772,28369,SELL
NTPC,347.2,347.2,14041,21-Jul-2026 09:07:58,98142,143237,SELL
TMPV,336.1,336.1,16812,21-Jul-2026 09:07:58,103987,438141,SELL
WIPRO,176.11,176.11,19031,21-Jul-2026 09:07:57,288825,694901,SELL
RELIANCE,1321,1321,80973,21-Jul-2026 09:07:58,257063,386599,SELL
HCLTECH,1219,1219,5362,21-Jul-2026 09:07:58,23127,260897,SELL
SUNPHARMA,1952.1,1952.1,1770,21-Jul-2026 09:07:58,3877,18731,SELL
ADANIPORTS,1840,1840,2530,21-Jul-2026 09:07:57,10749,47953,SELL
ADANIENT,3175.2,3175.2,782,21-Jul-2026 09:08:10,14306,28784,SELL
TCS,2245.1,2245.1,8540,21-Jul-2026 09:07:58,33157,103692,SELL
ETERNAL,286,286,56032,21-Jul-2026 09:07:57,182909,865700,SELL
BAJAJFINSV,1855,1855,489,21-Jul-2026 09:08:10,4439,15323,SELL
SBIN,1056.2,1056.2,54740,21-Jul-2026 09:07:57,75979,275725,SELL
M&M,3153.8,3153.8,12472,21-Jul-2026 09:07:58,26778,33889,SELL
HINDALCO,944.15,944.15,24226,21-Jul-2026 09:07:57,26263,148906,SELL
INFY,1080,1080,29312,21-Jul-2026 09:07:57,67704,188621,SELL
AXISBANK,1245,1245,178931,21-Jul-2026 09:07:58,118380,138747,SELL
HDFCBANK,769.15,769.15,689263,21-Jul-2026 09:07:58,1261900,567642,BUY
