SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
JIOFIN,247.5,247.5,1632055,17-Jul-2026 09:07:55,3879741,1616823,BUY
BHEL,445,445,514345,17-Jul-2026 09:07:55,506377,408872,BUY
360ONE,1108.3,1108.3,36868,17-Jul-2026 09:07:54,58489,26657,BUY
INFY,1105,1105,151491,17-Jul-2026 09:07:55,118681,211147,SELL
TECHM,1540,1540,88456,17-Jul-2026 09:07:55,134279,97455,BUY
HCLTECH,1197.8,1197.8,43378,17-Jul-2026 09:07:55,45357,246273,SELL
MPHASIS,2385,2385,1014,17-Jul-2026 09:08:05,4215,8688,SELL
COFORGE,1549.7,1549.7,10858,17-Jul-2026 09:07:54,16210,56446,SELL
PERSISTENT,5120.9,5120.9,1985,17-Jul-2026 09:07:55,5775,13038,SELL
TCS,2224.8,2224.8,14769,17-Jul-2026 09:07:55,42548,134371,SELL
BIOCON,444.4,444.4,36540,17-Jul-2026 09:07:54,43705,138904,SELL
UPL,625.05,625.05,15985,17-Jul-2026 09:07:55,15679,49679,SELL
LTM,4094,4094,711,17-Jul-2026 09:08:05,4218,14677,SELL
PATANJALI,349.85,349.85,56069,17-Jul-2026 09:07:55,100384,340219,SELL
NAM-INDIA,1159.8,1159.8,1300,17-Jul-2026 09:08:04,12183,23358,SELL
BAJFINANCE,1044.9,1044.9,99363,17-Jul-2026 09:07:55,77878,153731,SELL
ANGELONE,337.05,337.05,33965,17-Jul-2026 09:07:54,113903,228793,SELL
CUMMINSIND,5582,5582,848,17-Jul-2026 09:08:05,2654,5849,SELL
FEDERALBNK,328.7,328.7,12548,17-Jul-2026 09:08:03,42293,132050,SELL
ADANIENSOL,1700,1700,13927,17-Jul-2026 09:07:54,38492,39066,SELL
CHOLAFIN,1800,1800,2831,17-Jul-2026 09:07:55,4319,5271,SELL
INDHOTEL,735.9,735.9,4865,17-Jul-2026 09:08:04,37063,51773,SELL
LTF,311.45,311.45,2566,17-Jul-2026 09:08:03,82844,103804,SELL
DABUR,426.5,426.5,6225,17-Jul-2026 09:08:04,37116,68347,SELL
CDSL,1405.5,1405.5,4344,17-Jul-2026 09:08:03,18870,90182,SELL
CGPOWER,926.9,926.9,8247,17-Jul-2026 09:07:54,49705,101150,SELL
CAMS,755.1,755.1,725,17-Jul-2026 09:08:03,16388,37527,SELL
IEX,125.4,125.4,36180,17-Jul-2026 09:07:55,534174,393945,BUY
NAUKRI,1213.3,1213.3,3386,17-Jul-2026 09:08:04,6599,25273,SELL
BLUESTARCO,1741.7,1741.7,721,17-Jul-2026 09:08:06,3459,12881,SELL
KPITTECH,553.9,553.9,3105,17-Jul-2026 09:08:04,32051,103821,SELL
ADANIGREEN,1550.7,1550.7,7246,17-Jul-2026 09:07:55,17452,65457,SELL
RVNL,227.4,227.4,7937,17-Jul-2026 09:08:07,87167,241475,SELL
MOTILALOFS,959,959,1252,17-Jul-2026 09:08:04,3857,24073,SELL
APLAPOLLO,1800,1800,304,17-Jul-2026 09:08:04,6683,10972,SELL
EICHERMOT,7450,7450,1562,17-Jul-2026 09:08:05,3251,13699,SELL
HINDPETRO,401,401,10195,17-Jul-2026 09:08:03,99857,262217,SELL
KFINTECH,874.65,874.65,858,17-Jul-2026 09:08:03,18423,41044,SELL
PREMIERENE,1105,1105,268,17-Jul-2026 09:08:05,15672,31063,SELL
POLICYBZR,1567.1,1567.1,1585,17-Jul-2026 09:08:04,27901,15401,BUY
JSWENERGY,545.35,545.35,2564,17-Jul-2026 09:07:55,27749,57665,SELL
CONCOR,492,492,748,17-Jul-2026 09:08:03,19282,77115,SELL
LT,3788.9,3788.9,3607,17-Jul-2026 09:07:55,31345,30886,BUY
OIL,430.95,430.95,1478,17-Jul-2026 09:08:04,30076,84170,SELL
UNOMINDA,1154.6,1154.6,370,17-Jul-2026 09:08:07,13159,21396,SELL
SRF,2899.2,2899.2,1204,17-Jul-2026 09:08:05,3497,11086,SELL
SWIGGY,273.89,273.89,22037,17-Jul-2026 09:07:55,105333,314138,SELL
BAJAJ-AUTO,10366,10366,595,17-Jul-2026 09:07:55,11337,8423,BUY
INDUSTOWER,407,407,6090,17-Jul-2026 09:08:03,16505,56797,SELL
