SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
ONGC,246.3,246.3,71313,13-Jul-2026 09:07:46,251941,284979,SELL
APOLLOHOSP,8879,8879,2514,13-Jul-2026 09:07:47,1382,1921,SELL
TMPV,339.35,339.35,123246,13-Jul-2026 09:07:46,179945,300227,SELL
TCS,2075,2075,53061,13-Jul-2026 09:07:47,69674,114225,SELL
NTPC,345.05,345.05,18988,13-Jul-2026 09:07:57,93192,120421,SELL
DRREDDY,1244.3,1244.3,7544,13-Jul-2026 09:07:57,37080,28366,BUY
CIPLA,1439.4,1439.4,1696,13-Jul-2026 09:07:57,5170,17413,SELL
COALINDIA,429,429,15780,13-Jul-2026 09:07:47,101404,122884,SELL
MAXHEALTH,1107.1,1107.1,2636,13-Jul-2026 09:08:00,11742,16875,SELL
POWERGRID,282.8,282.8,29076,13-Jul-2026 09:07:58,71632,165585,SELL
ITC,281.35,281.35,53040,13-Jul-2026 09:07:46,353489,495667,SELL
TITAN,4578,4578,2307,13-Jul-2026 09:07:57,1805,8699,SELL
HCLTECH,1162,1162,12219,13-Jul-2026 09:07:47,25295,247235,SELL
NESTLEIND,1452.3,1452.3,2293,13-Jul-2026 09:07:59,4487,12469,SELL
BHARTIARTL,1914,1914,47072,13-Jul-2026 09:07:47,28177,67749,SELL
HINDUNILVR,2143,2143,3062,13-Jul-2026 09:07:58,8835,20793,SELL
GRASIM,3202.4,3202.4,1011,13-Jul-2026 09:07:47,1804,6837,SELL
HINDALCO,963.1,963.1,17045,13-Jul-2026 09:07:47,47504,44455,BUY
KOTAKBANK,375.8,375.8,15834,13-Jul-2026 09:07:47,86313,237913,SELL
WIPRO,174.6,174.6,51903,13-Jul-2026 09:07:47,221304,1076966,SELL
SUNPHARMA,1925.9,1925.9,4053,13-Jul-2026 09:07:47,5267,19709,SELL
ICICIBANK,1393.5,1393.5,128857,13-Jul-2026 09:07:47,42617,308503,SELL
EICHERMOT,7325,7325,826,13-Jul-2026 09:07:57,2946,14661,SELL
TATACONSUM,1105.6,1105.6,760,13-Jul-2026 09:07:59,8449,15373,SELL
AXISBANK,1315.9,1315.9,13294,13-Jul-2026 09:07:59,20549,38799,SELL
RELIANCE,1300,1300,69680,13-Jul-2026 09:07:47,151676,471282,SELL
BAJFINANCE,1014,1014,17496,13-Jul-2026 09:07:46,29601,78839,SELL
TRENT,2884,2884,2459,13-Jul-2026 09:07:46,12665,132207,SELL
SBILIFE,1850,1850,1231,13-Jul-2026 09:07:58,4134,10608,SELL
BEL,411.95,411.95,54398,13-Jul-2026 09:07:47,216881,526626,SELL
TECHM,1444.2,1444.2,1545,13-Jul-2026 09:07:58,8066,25453,SELL
BAJAJ-AUTO,10080,10080,885,13-Jul-2026 09:07:47,1706,2961,SELL
JSWSTEEL,1235.2,1235.2,2717,13-Jul-2026 09:07:57,9008,73751,SELL
HDFCLIFE,563,563,5303,13-Jul-2026 09:07:58,28138,107520,SELL
BAJAJFINSV,1900,1900,1182,13-Jul-2026 09:07:58,2357,14269,SELL
JIOFIN,239.8,239.8,105700,13-Jul-2026 09:07:47,459665,794827,SELL
ADANIPORTS,1811,1811,3585,13-Jul-2026 09:07:57,10621,27873,SELL
ADANIENT,3127.3,3127.3,2870,13-Jul-2026 09:07:47,13330,31252,SELL
ULTRACEMCO,11600,11600,316,13-Jul-2026 09:07:59,779,5073,SELL
HDFCBANK,817,817,516356,13-Jul-2026 09:07:49,281159,452381,SELL
ASIANPAINT,2650.5,2650.5,3380,13-Jul-2026 09:07:58,4017,14388,SELL
INFY,1057.1,1057.1,62044,13-Jul-2026 09:07:46,85506,110047,SELL
TATASTEEL,189,189,100294,13-Jul-2026 09:07:47,264282,612387,SELL
SBIN,1023.5,1023.5,49958,13-Jul-2026 09:07:46,38735,222547,SELL
ETERNAL,286.1,286.1,122438,13-Jul-2026 09:07:47,114744,743991,SELL
MARUTI,13682,13682,1139,13-Jul-2026 09:07:47,2117,33549,SELL
LT,3895,3895,8236,13-Jul-2026 09:07:46,17052,36502,SELL
M&M,3088.8,3088.8,11725,13-Jul-2026 09:07:46,14031,245742,SELL
SHRIRAMFIN,1019.9,1019.9,27223,13-Jul-2026 09:07:46,15074,68425,SELL
INDIGO,5175,5175,6145,13-Jul-2026 09:07:47,6827,14194,SELL
