SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
VBL,447.9,447.9,398636,26-Aug-2026 09:07:19,343141,347472,SELL
HINDZINC,605,605,65641,26-Aug-2026 09:07:19,159693,98056,BUY
JUBLFOOD,524.35,524.35,37408,26-Aug-2026 09:07:19,44199,29522,BUY
ADANIENSOL,1617,1617,18936,26-Aug-2026 09:07:18,11878,61521,SELL
PGEL,601,601,1979,26-Aug-2026 09:07:21,12606,40575,SELL
INDIGO,5275,5275,5499,26-Aug-2026 09:07:19,5919,13190,SELL
RADICO,4677.5,4677.5,1123,26-Aug-2026 09:07:19,8249,2491,BUY
MAHABANK,82.49,82.49,42638,26-Aug-2026 09:07:18,208006,939640,SELL
PNB,116.93,116.93,46117,26-Aug-2026 09:07:18,400526,405650,SELL
FORCEMOT,17580,17580,256,26-Aug-2026 09:07:19,2173,2163,BUY
MOTILALOFS,1020,1020,4985,26-Aug-2026 09:07:21,5938,58752,SELL
CROMPTON,245,245,15333,26-Aug-2026 09:07:20,41373,110595,SELL
ASIANPAINT,2660.9,2660.9,3507,26-Aug-2026 09:07:18,12094,12525,SELL
INDIANB,884.9,884.9,1762,26-Aug-2026 09:07:21,8983,58975,SELL
IRFC,86.12,86.12,29959,26-Aug-2026 09:07:19,332616,465310,SELL
HINDPETRO,376.05,376.05,53940,26-Aug-2026 09:07:19,206501,352800,SELL
DLF,688,688,20826,26-Aug-2026 09:07:19,63192,76578,SELL
SAIL,185.95,185.95,41164,26-Aug-2026 09:07:18,128080,426009,SELL
RVNL,220,220,10473,26-Aug-2026 09:07:19,120445,268716,SELL
SWIGGY,289.5,289.5,13807,26-Aug-2026 09:07:19,91478,938259,SELL
IOC,140,140,46485,26-Aug-2026 09:07:19,294070,678572,SELL
BPCL,320.25,320.25,19475,26-Aug-2026 09:07:19,130352,158077,SELL
TRENT,2950,2950,979,26-Aug-2026 09:07:19,6198,27262,SELL
