SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
ONGC,237.8,237.8,105367,09-Sep-2026 09:08:25,440494,382200,BUY
MCX,3362,3362,14924,09-Sep-2026 09:08:26,44456,65591,SELL
ADANIPORTS,1719,1719,9650,09-Sep-2026 09:08:25,12768,54811,SELL
KEI,4722,4722,382,09-Sep-2026 09:08:26,6355,13949,SELL
OIL,498,498,9994,09-Sep-2026 09:08:32,37873,69366,SELL
GVT&D,4774,4774,6050,09-Sep-2026 09:08:26,17044,19229,SELL
JSWSTEEL,1303.9,1303.9,850,09-Sep-2026 09:08:35,12102,44966,SELL
GLENMARK,2486.9,2486.9,2371,09-Sep-2026 09:08:36,2252,5558,SELL
HINDALCO,1013.9,1013.9,5266,09-Sep-2026 09:08:35,38715,47453,SELL
TITAN,5010,5010,1336,09-Sep-2026 09:08:26,2904,4289,SELL
BIOCON,394,394,238494,09-Sep-2026 09:08:26,1745898,87793,BUY
AMBER,7339,7339,172,09-Sep-2026 09:08:34,2850,6266,SELL
PAYTM,1677,1677,9970,09-Sep-2026 09:08:26,26984,71075,SELL
SBILIFE,1703.6,1703.6,1053,09-Sep-2026 09:08:32,9461,5637,BUY
TIINDIA,2649.4,2649.4,192,09-Sep-2026 09:08:33,1884,3019,SELL
KAYNES,3624,3624,1224,09-Sep-2026 09:08:33,9602,29071,SELL
ZYDUSLIFE,1150,1150,2554,09-Sep-2026 09:08:33,5441,11397,SELL
PHOENIXLTD,1892,1892,222,09-Sep-2026 09:08:32,968,14598,SELL
SUNPHARMA,1892.6,1892.6,1602,09-Sep-2026 09:08:31,8181,20056,SELL
TATASTEEL,184.8,184.8,37054,09-Sep-2026 09:08:25,388787,1082020,SELL
GODREJCP,867.95,867.95,1154,09-Sep-2026 09:08:37,15565,37635,SELL
SUZLON,45.65,45.65,282499,09-Sep-2026 09:08:26,910359,2243803,SELL
JINDALSTEL,1139.6,1139.6,298,09-Sep-2026 09:08:37,4186,9351,SELL
CHOLAFIN,1828.4,1828.4,351,09-Sep-2026 09:08:33,5852,11784,SELL
SOLARINDS,22515,22515,598,09-Sep-2026 09:08:31,2346,4284,SELL
NATIONALUM,372,372,28805,09-Sep-2026 09:08:26,64737,123296,SELL
BEL,411.55,411.55,98499,09-Sep-2026 09:08:26,325063,1116184,SELL
ADANIENT,2959.9,2959.9,18985,09-Sep-2026 09:08:25,6788,50545,SELL
PREMIERENE,990.9,990.9,1659,09-Sep-2026 09:08:35,5416,33756,SELL
POWERINDIA,31195,31195,175,09-Sep-2026 09:08:26,1853,2476,SELL
COALINDIA,420.85,420.85,19013,09-Sep-2026 09:08:25,118829,287067,SELL
ETERNAL,322,322,48750,09-Sep-2026 09:08:26,97361,477865,SELL
NTPC,331.1,331.1,8047,09-Sep-2026 09:08:31,71996,141410,SELL
VMM,103.99,103.99,14236,09-Sep-2026 09:08:32,218635,517568,SELL
BLUESTARCO,1462,1462,258,09-Sep-2026 09:08:32,9035,16819,SELL
FORCEMOT,17588,17588,75,09-Sep-2026 09:08:37,936,3332,SELL
ITC,263.65,263.65,32553,09-Sep-2026 09:08:26,253589,515641,SELL
BAJAJFINSV,1939.1,1939.1,512,09-Sep-2026 09:08:33,4037,16558,SELL
ICICIGI,1485.2,1485.2,176,09-Sep-2026 09:08:35,3089,16870,SELL
BAJAJHLDNG,11049,11049,121,09-Sep-2026 09:08:34,508,2210,SELL
BANKBARODA,236.65,236.65,34346,09-Sep-2026 09:08:26,174038,389116,SELL
GMRAIRPORT,97.02,97.02,48312,09-Sep-2026 09:08:26,267125,292412,SELL
ALKEM,5181,5181,91,09-Sep-2026 09:08:35,742,1197,SELL
BHEL,422.15,422.15,5886,09-Sep-2026 09:08:25,47792,166439,SELL
BRITANNIA,5064,5064,121,09-Sep-2026 09:08:32,1946,3677,SELL
CGPOWER,910.7,910.7,4133,09-Sep-2026 09:08:32,39997,145137,SELL
COCHINSHIP,1528.2,1528.2,2592,09-Sep-2026 09:08:33,13004,44709,SELL
CONCOR,502,502,1029,09-Sep-2026 09:08:33,21884,33777,SELL
DIVISLAB,9575,9575,2444,09-Sep-2026 09:08:35,1892,4739,SELL
DIXON,14100,14100,863,09-Sep-2026 09:08:35,3219,5758,SELL
GODFRYPHLP,2010,2010,201,09-Sep-2026 09:08:37,8029,10104,SELL
HAL,5031.1,5031.1,10594,09-Sep-2026 09:08:26,16715,51353,SELL
JSWENERGY,526.5,526.5,8573,09-Sep-2026 09:08:37,21920,60162,SELL
KALYANKJIL,612.6,612.6,20861,09-Sep-2026 09:08:32,64523,183453,SELL
LAURUSLABS,1946.9,1946.9,8700,09-Sep-2026 09:08:31,15856,29545,SELL
NESTLEIND,1400.5,1400.5,2027,09-Sep-2026 09:08:32,5622,8197,SELL
NHPC,75.9,75.9,27600,09-Sep-2026 09:08:33,198668,561767,SELL
PETRONET,285.8,285.8,682,09-Sep-2026 09:08:34,17613,42717,SELL
PIIND,2395,2395,85,09-Sep-2026 09:08:33,3542,3889,SELL
POLYCAB,8373.5,8373.5,438,09-Sep-2026 09:08:33,4962,15016,SELL
SAGILITY,45.7,45.7,13736,09-Sep-2026 09:08:31,222750,589414,SELL
SHREECEM,23160,23160,17,09-Sep-2026 09:08:32,381,165,BUY
SUPREMEIND,3553,3553,145,09-Sep-2026 09:08:32,1283,4186,SELL
TMPV,306.45,306.45,16979,09-Sep-2026 09:08:26,136730,288645,SELL
TORNTPHARM,4960,4960,413,09-Sep-2026 09:08:33,1392,4642,SELL
TRENT,2793.6,2793.6,527,09-Sep-2026 09:08:33,8724,15352,SELL
WAAREEENER,2571,2571,2106,09-Sep-2026 09:08:32,14651,17498,SELL
MAHABANK,84.78,84.78,23744,09-Sep-2026 09:08:32,241182,795743,SELL
NMDC,84.7,84.7,64927,09-Sep-2026 09:08:26,307126,1927008,SELL
ANGELONE,297.95,297.95,9370,09-Sep-2026 09:08:33,31388,163151,SELL
HDFCLIFE,533.7,533.7,2473,09-Sep-2026 09:08:35,70130,51967,BUY
IDFCFIRSTB,86.48,86.48,21192,09-Sep-2026 09:08:34,245223,875534,SELL
ABCAPITAL,396.85,396.85,2237,09-Sep-2026 09:08:32,16664,122684,SELL
MAXHEALTH,992.7,992.7,694,09-Sep-2026 09:08:32,22438,29835,SELL
PGEL,553.5,553.5,1086,09-Sep-2026 09:08:31,19438,21108,SELL
GRASIM,3305,3305,402,09-Sep-2026 09:08:35,80312,66028,BUY
ATHERENERG,1577,1577,6259,09-Sep-2026 09:08:33,19186,66451,SELL
GODREJPROP,1905.5,1905.5,437,09-Sep-2026 09:08:34,5187,12684,SELL
NYKAA,340.8,340.8,21458,09-Sep-2026 09:08:33,26572,111257,SELL
SAIL,185.98,185.98,20820,09-Sep-2026 09:08:25,231945,561835,SELL
CAMS,729,729,1080,09-Sep-2026 09:08:32,26197,30517,SELL
NAM-INDIA,1188.1,1188.1,597,09-Sep-2026 09:08:34,6256,23221,SELL
VOLTAS,1144,1144,999,09-Sep-2026 09:08:31,11731,13454,SELL
DABUR,374.7,374.7,2707,09-Sep-2026 09:08:35,37367,56319,SELL
HINDZINC,595,595,27656,09-Sep-2026 09:08:34,58221,193304,SELL
SRF,2519.8,2519.8,157,09-Sep-2026 09:08:32,3099,11894,SELL
INDIANB,858.95,858.95,1077,09-Sep-2026 09:08:37,9496,43712,SELL
MFSL,1497,1497,240,09-Sep-2026 09:08:34,7730,9567,SELL
ADANIENSOL,1406,1406,4368,09-Sep-2026 09:08:33,7905,47734,SELL
ADANIGREEN,1290.5,1290.5,1630,09-Sep-2026 09:08:32,7861,35641,SELL
BDL,1241,1241,3938,09-Sep-2026 09:08:33,21575,42145,SELL
FORTIS,906.9,906.9,904,09-Sep-2026 09:08:36,15696,22077,SELL
IRFC,81.9,81.9,40500,09-Sep-2026 09:08:35,170195,412552,SELL
SONACOMS,803.05,803.05,2765,09-Sep-2026 09:08:32,11858,51623,SELL
HDFCAMC,2444,2444,381,09-Sep-2026 09:08:36,12771,9968,BUY
LTF,307.9,307.9,3379,09-Sep-2026 09:08:33,36993,134960,SELL
PATANJALI,341.55,341.55,11153,09-Sep-2026 09:08:33,22446,75531,SELL
ABB,7377,7377,214,09-Sep-2026 09:08:34,2110,7804,SELL
APLAPOLLO,2182,2182,406,09-Sep-2026 09:08:32,1769,6426,SELL
APOLLOHOSP,8825,8825,457,09-Sep-2026 09:08:32,2305,3516,SELL
PNBHOUSING,1165.5,1165.5,395,09-Sep-2026 09:08:32,1041,11793,SELL
UNITDSPR,1438,1438,81,09-Sep-2026 09:08:34,1974,11153,SELL
OFSS,11762,11762,302,09-Sep-2026 09:08:32,732,2922,SELL
MANKIND,2305,2305,154,09-Sep-2026 09:08:33,3898,6730,SELL
LICI,410,410,13163,09-Sep-2026 09:08:32,99408,265525,SELL
VEDL,271.5,271.5,57318,09-Sep-2026 09:08:25,149626,487892,SELL
MOTILALOFS,1049.5,1049.5,603,09-Sep-2026 09:08:32,2461,45079,SELL
CANBK,124.42,124.42,36122,09-Sep-2026 09:08:26,316457,861084,SELL
ICICIBANK,1395.9,1395.9,38635,09-Sep-2026 09:08:26,35205,82670,SELL
KOTAKBANK,418.2,418.2,13465,09-Sep-2026 09:08:26,76623,99565,SELL
