SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
OIL,508,508,40032,11-Sep-2026 09:08:47,59736,150620,SELL
IDEA,15.08,15.08,6343689,11-Sep-2026 09:08:47,22580086,28525152,SELL
ONGC,239.9,239.9,228821,11-Sep-2026 09:08:47,555485,541324,BUY
MCX,3326,3326,15382,11-Sep-2026 09:08:46,20514,42626,SELL
PREMIERENE,972.2,972.2,3810,11-Sep-2026 09:08:47,9445,31009,SELL
PAYTM,1745,1745,25223,11-Sep-2026 09:08:47,30642,21472,BUY
COALINDIA,432,432,21926,11-Sep-2026 09:08:47,88346,216787,SELL
ICICIGI,1465,1465,1478,11-Sep-2026 09:08:46,2164,6121,SELL
INDUSTOWER,372,372,4611,11-Sep-2026 09:08:47,22424,80814,SELL
KPITTECH,550.9,550.9,3843,11-Sep-2026 09:08:47,32891,53762,SELL
BAJAJHLDNG,10990,10990,59,11-Sep-2026 09:08:48,474,640,SELL
CIPLA,1373,1373,4131,11-Sep-2026 09:09:00,3319,15765,SELL
TORNTPHARM,4929,4929,250,11-Sep-2026 09:08:59,576,5125,SELL
BIOCON,391.55,391.55,3789,11-Sep-2026 09:09:00,13075,107254,SELL
MANKIND,2237.2,2237.2,567,11-Sep-2026 09:08:47,1944,8421,SELL
ATHERENERG,1657,1657,20930,11-Sep-2026 09:08:47,28388,71338,SELL
AUROPHARMA,1666.7,1666.7,1018,11-Sep-2026 09:08:59,1944,10524,SELL
LAURUSLABS,1943,1943,3601,11-Sep-2026 09:08:47,7073,28193,SELL
WAAREEENER,2543.3,2543.3,1790,11-Sep-2026 09:08:59,10491,21667,SELL
GLENMARK,2411.2,2411.2,577,11-Sep-2026 09:08:48,1168,3175,SELL
IRFC,80.95,80.95,53227,11-Sep-2026 09:09:00,193347,442613,SELL
SBICARD,665,665,3157,11-Sep-2026 09:09:00,10289,17003,SELL
NYKAA,341.15,341.15,7408,11-Sep-2026 09:08:48,20917,70855,SELL
SUZLON,44.12,44.12,312246,11-Sep-2026 09:08:46,714216,1748438,SELL
TMPV,299.75,299.75,40894,11-Sep-2026 09:08:46,138312,250920,SELL
AMBER,7261,7261,269,11-Sep-2026 09:09:00,1627,5257,SELL
AUBANK,1052,1052,856,11-Sep-2026 09:08:47,2140,11406,SELL
BRITANNIA,4996,4996,274,11-Sep-2026 09:08:59,3323,2457,BUY
TATAELXSI,3400.2,3400.2,287,11-Sep-2026 09:09:00,4944,8990,SELL
IREDA,112.27,112.27,24556,11-Sep-2026 09:08:47,309778,334808,SELL
ALKEM,5122,5122,53,11-Sep-2026 09:08:59,396,978,SELL
GODFRYPHLP,1965.8,1965.8,180,11-Sep-2026 09:08:59,2854,15010,SELL
SOLARINDS,22300,22300,130,11-Sep-2026 09:08:59,889,4798,SELL
SUPREMEIND,3499.1,3499.1,86,11-Sep-2026 09:08:47,889,4055,SELL
YESBANK,22.23,22.23,142456,11-Sep-2026 09:08:59,893869,3674610,SELL
DMART,3677.8,3677.8,485,11-Sep-2026 09:09:01,4522,12200,SELL
ZYDUSLIFE,1114,1114,833,11-Sep-2026 09:08:59,2688,12076,SELL
UNITDSPR,1395.1,1395.1,953,11-Sep-2026 09:08:49,1681,5418,SELL
BHARATFORG,1947.8,1947.8,769,11-Sep-2026 09:08:47,2799,11962,SELL
SAGILITY,44.25,44.25,80596,11-Sep-2026 09:08:59,231906,493097,SELL
BHARTIARTL,1832,1832,58333,11-Sep-2026 09:08:46,66397,52240,BUY
HAL,4930,4930,2053,11-Sep-2026 09:08:59,9377,32574,SELL
INDHOTEL,712.75,712.75,2171,11-Sep-2026 09:08:48,18435,33395,SELL
