SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
BAJFINANCE,1034.7,1034.7,218023,23-Sep-2026 09:09:05,42539,46967,SELL
360ONE,1093.7,1093.7,40166,23-Sep-2026 09:09:05,24098,53959,SELL
LTF,308.9,308.9,49663,23-Sep-2026 09:09:04,98258,127133,SELL
ICICIPRULI,491.55,491.55,1345,23-Sep-2026 09:09:05,10250,21025,SELL
ADANIGREEN,1316.9,1316.9,8388,23-Sep-2026 09:09:17,8631,58482,SELL
CGPOWER,904.45,904.45,3913,23-Sep-2026 09:09:04,21864,133872,SELL
HINDZINC,596,596,17007,23-Sep-2026 09:09:05,56249,197397,SELL
VMM,105,105,66769,23-Sep-2026 09:09:04,187603,716963,SELL
MOTILALOFS,1016,1016,1203,23-Sep-2026 09:09:05,3260,52511,SELL
PAGEIND,37480,37480,238,23-Sep-2026 09:09:05,751,894,SELL
ASIANPAINT,2469,2469,2399,23-Sep-2026 09:09:05,7239,9425,SELL
SOLARINDS,20050,20050,885,23-Sep-2026 09:09:06,2964,3886,SELL
CUMMINSIND,5000,5000,526,23-Sep-2026 09:09:05,1113,5749,SELL
GVT&D,4381,4381,359,23-Sep-2026 09:09:18,6726,14809,SELL
MOTHERSON,162.99,162.99,21918,23-Sep-2026 09:09:05,99977,139758,SELL
BAJAJHLDNG,11267,11267,34,23-Sep-2026 09:09:17,451,1081,SELL
UNOMINDA,1235,1235,197,23-Sep-2026 09:09:08,4551,8446,SELL
IDFCFIRSTB,85.98,85.98,93840,23-Sep-2026 09:09:04,168071,910873,SELL
ETERNAL,344.4,344.4,388163,23-Sep-2026 09:09:05,184066,533419,SELL
FORCEMOT,17395,17395,515,23-Sep-2026 09:09:18,1639,2064,SELL
BANDHANBNK,185.95,185.95,163137,23-Sep-2026 09:09:05,259988,659050,SELL
HINDALCO,979.5,979.5,28565,23-Sep-2026 09:09:05,41764,44178,SELL
PERSISTENT,5400,5400,829,23-Sep-2026 09:09:19,4869,7760,SELL
ADANIENT,3015.5,3015.5,4622,23-Sep-2026 09:09:04,13659,61004,SELL
SHRIRAMFIN,1012,1012,4016,23-Sep-2026 09:09:06,20411,97700,SELL
