SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
POWERGRID,294.1,294.1,539739,04-Aug-2026 09:07:32,69206,96178,SELL
BAJFINANCE,1164,1164,214425,04-Aug-2026 09:07:32,61638,145851,SELL
BHARTIARTL,1980,1980,282537,04-Aug-2026 09:07:32,37088,65137,SELL
MAXHEALTH,1105.1,1105.1,9276,04-Aug-2026 09:07:44,9177,25789,SELL
JIOFIN,264,264,142046,04-Aug-2026 09:07:32,337872,1084384,SELL
TRENT,3058,3058,3729,04-Aug-2026 09:07:32,23450,24603,SELL
SBIN,1047.6,1047.6,79370,04-Aug-2026 09:07:32,96268,309124,SELL
TECHM,1652.9,1652.9,6212,04-Aug-2026 09:07:32,13967,32718,SELL
WIPRO,189,189,63036,04-Aug-2026 09:07:31,173435,774545,SELL
ETERNAL,311,311,80539,04-Aug-2026 09:07:32,156139,998867,SELL
ADANIPORTS,1703.1,1703.1,4732,04-Aug-2026 09:07:43,16991,57082,SELL
HDFCBANK,753.2,753.2,561526,04-Aug-2026 09:07:31,233005,624991,SELL
HINDALCO,995,995,14669,04-Aug-2026 09:07:31,31075,137213,SELL
INDIGO,5400,5400,4355,04-Aug-2026 09:07:44,7229,16466,SELL
ONGC,242,242,80038,04-Aug-2026 09:07:32,177031,358123,SELL
HCLTECH,1375.7,1375.7,24268,04-Aug-2026 09:07:31,47606,96195,SELL
TMPV,348.95,348.95,27674,04-Aug-2026 09:07:32,71666,517402,SELL
ADANIENT,3063.1,3063.1,1620,04-Aug-2026 09:07:31,11472,18430,SELL
TATASTEEL,190.7,190.7,78210,04-Aug-2026 09:07:31,172554,1115599,SELL
MARUTI,14124,14124,1194,04-Aug-2026 09:07:44,5342,12742,SELL
APOLLOHOSP,8800,8800,6788,04-Aug-2026 09:07:32,1709,4930,SELL
HDFCLIFE,551.8,551.8,7883,04-Aug-2026 09:07:44,35856,127560,SELL
COALINDIA,415,415,18849,04-Aug-2026 09:07:32,80752,247044,SELL
RELIANCE,1315,1315,83063,04-Aug-2026 09:07:32,131059,495869,SELL
EICHERMOT,8024,8024,6493,04-Aug-2026 09:07:31,4044,18425,SELL
ITC,286.05,286.05,64907,04-Aug-2026 09:07:32,281108,1191141,SELL
CIPLA,1469.6,1469.6,3012,04-Aug-2026 09:07:43,4073,21930,SELL
TCS,2463.1,2463.1,47999,04-Aug-2026 09:07:31,18949,117164,SELL
LT,4007.2,4007.2,13951,04-Aug-2026 09:07:32,14471,73565,SELL
NESTLEIND,1523,1523,7674,04-Aug-2026 09:07:32,4418,25432,SELL
KOTAKBANK,395.5,395.5,34131,04-Aug-2026 09:07:32,53989,260199,SELL
BEL,390.2,390.2,56084,04-Aug-2026 09:07:32,164344,761631,SELL
DRREDDY,1174,1174,11902,04-Aug-2026 09:07:31,15335,47592,SELL
ICICIBANK,1452,1452,329940,04-Aug-2026 09:07:32,26781,304487,SELL
SUNPHARMA,1951.1,1951.1,9304,04-Aug-2026 09:07:32,8644,27889,SELL
AXISBANK,1264,1264,45205,04-Aug-2026 09:07:31,84541,173475,SELL
TATACONSUM,1102.9,1102.9,5625,04-Aug-2026 09:07:32,17089,26388,SELL
SBILIFE,1901,1901,3707,04-Aug-2026 09:07:34,1978,13177,SELL
M&M,3401,3401,53672,04-Aug-2026 09:07:31,16729,46019,SELL
NTPC,348,348,73987,04-Aug-2026 09:07:32,77395,197099,SELL
HINDUNILVR,2119.1,2119.1,5594,04-Aug-2026 09:07:31,13068,47609,SELL
BAJAJ-AUTO,11750,11750,8531,04-Aug-2026 09:07:31,1834,31057,SELL
JSWSTEEL,1280.5,1280.5,4142,04-Aug-2026 09:07:45,4385,35633,SELL
SHRIRAMFIN,1080,1080,27894,04-Aug-2026 09:07:32,14656,100157,SELL
BAJAJFINSV,2075,2075,4168,04-Aug-2026 09:07:44,8120,17528,SELL
INFY,1168,1168,74947,04-Aug-2026 09:07:31,57326,283630,SELL
ULTRACEMCO,11920,11920,1354,04-Aug-2026 09:07:32,2546,4596,SELL
ASIANPAINT,2774.9,2774.9,2795,04-Aug-2026 09:07:32,3229,38375,SELL
GRASIM,3219,3219,10202,04-Aug-2026 09:07:32,5021,9179,SELL
TITAN,4935,4935,5369,04-Aug-2026 09:07:32,2626,33536,SELL
