SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
PAYTM,1830,1830,436686,16-Sep-2026 09:09:29,568114,265290,BUY
YESBANK,23.58,23.58,1486362,16-Sep-2026 09:09:29,2834353,4354636,SELL
JSWSTEEL,1244,1244,2745,16-Sep-2026 09:09:30,4639,20616,SELL
HDFCLIFE,522,522,1738,16-Sep-2026 09:09:29,44834,37559,BUY
ADANIENT,2957,2957,3861,16-Sep-2026 09:09:43,7610,19459,SELL
KOTAKBANK,413.6,413.6,12354,16-Sep-2026 09:09:30,18558,89783,SELL
UNIONBANK,176.54,176.54,20528,16-Sep-2026 09:09:30,23298,369985,SELL
ICICIGI,1440,1440,388,16-Sep-2026 09:09:30,2780,6376,SELL
TCS,2270,2270,41736,16-Sep-2026 09:09:30,18105,100307,SELL
SBIN,976,976,52350,16-Sep-2026 09:09:29,185133,167259,BUY
PERSISTENT,5522,5522,1368,16-Sep-2026 09:09:43,2831,10874,SELL
BPCL,301,301,14620,16-Sep-2026 09:09:31,66137,99628,SELL
SOLARINDS,19400,19400,2117,16-Sep-2026 09:09:30,4901,7665,SELL
COLPAL,1833.9,1833.9,1013,16-Sep-2026 09:09:43,5126,10045,SELL
MANAPPURAM,321.25,321.25,11924,16-Sep-2026 09:09:30,23552,43842,SELL
ULTRACEMCO,10777,10777,334,16-Sep-2026 09:09:33,1318,2057,SELL
SAGILITY,45.93,45.93,42323,16-Sep-2026 09:09:30,294820,851491,SELL
HCLTECH,1262.5,1262.5,6444,16-Sep-2026 09:09:44,15224,55963,SELL
HINDZINC,564.8,564.8,9909,16-Sep-2026 09:09:30,42522,72641,SELL
MAHABANK,80.1,80.1,33171,16-Sep-2026 09:09:29,374303,487048,SELL
HEROMOTOCO,5200,5200,2219,16-Sep-2026 09:09:30,2605,6501,SELL
ICICIBANK,1359,1359,43045,16-Sep-2026 09:09:30,30468,71058,SELL
BHEL,415.45,415.45,29364,16-Sep-2026 09:09:29,62268,175170,SELL
NBCC,81.2,81.2,51463,16-Sep-2026 09:09:30,227484,507210,SELL
MAXHEALTH,1036.4,1036.4,3365,16-Sep-2026 09:09:30,2859,23478,SELL
RELIANCE,1243,1243,52860,16-Sep-2026 09:09:30,242984,197598,BUY
GRASIM,3190,3190,1156,16-Sep-2026 09:09:31,2187,88310,SELL
IOC,132.79,132.79,38400,16-Sep-2026 09:09:43,312796,383986,SELL
HAVELLS,1093,1093,1447,16-Sep-2026 09:09:29,6296,8684,SELL
