SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
INFY,1125.6,1125.6,52212,19-Aug-2026 09:07:25,169764,102744,BUY
HCLTECH,1309,1309,12599,19-Aug-2026 09:07:25,22252,70992,SELL
ONGC,241.1,241.1,69513,19-Aug-2026 09:07:25,229468,643138,SELL
TCS,2293.6,2293.6,17737,19-Aug-2026 09:07:25,31703,41070,SELL
TECHM,1601.5,1601.5,4974,19-Aug-2026 09:07:25,12969,13829,SELL
WIPRO,179.06,179.06,109991,19-Aug-2026 09:07:25,194563,336673,SELL
JSWSTEEL,1273.7,1273.7,8542,19-Aug-2026 09:07:25,1525956,31480,BUY
MARUTI,13744,13744,647,19-Aug-2026 09:07:37,3623,4669,SELL
ADANIENT,3012.7,3012.7,3206,19-Aug-2026 09:07:36,23725,25330,SELL
TMPV,323.85,323.85,26402,19-Aug-2026 09:07:25,190824,250149,SELL
MAXHEALTH,1016,1016,2828,19-Aug-2026 09:07:37,26390,31198,SELL
HDFCBANK,724,724,291194,19-Aug-2026 09:07:25,333212,396672,SELL
ADANIPORTS,1684,1684,2693,19-Aug-2026 09:07:35,13832,29739,SELL
ETERNAL,316.15,316.15,116548,19-Aug-2026 09:07:24,149374,529698,SELL
SBILIFE,1779.5,1779.5,4107,19-Aug-2026 09:07:25,3721,9947,SELL
SBIN,1053.2,1053.2,15413,19-Aug-2026 09:07:25,79405,127708,SELL
COALINDIA,406.95,406.95,8007,19-Aug-2026 09:07:36,120793,172229,SELL
AXISBANK,1243.1,1243.1,12104,19-Aug-2026 09:07:25,25191,100572,SELL
ULTRACEMCO,11499,11499,313,19-Aug-2026 09:07:38,1323,3265,SELL
TRENT,2942.1,2942.1,647,19-Aug-2026 09:07:38,12618,15161,SELL
HINDUNILVR,2035,2035,1777,19-Aug-2026 09:07:37,21861,41954,SELL
JIOFIN,245.8,245.8,48396,19-Aug-2026 09:07:25,326409,635707,SELL
BAJAJ-AUTO,11607,11607,294,19-Aug-2026 09:07:36,1085,2675,SELL
ITC,270,270,52043,19-Aug-2026 09:07:25,322043,449578,SELL
GRASIM,3278.7,3278.7,397,19-Aug-2026 09:07:36,7462,12594,SELL
APOLLOHOSP,8817,8817,285,19-Aug-2026 09:07:37,2569,3892,SELL
SHRIRAMFIN,1108.4,1108.4,4682,19-Aug-2026 09:07:24,35087,90250,SELL
BEL,412,412,61551,19-Aug-2026 09:07:25,144660,724967,SELL
ICICIBANK,1412,1412,85509,19-Aug-2026 09:07:25,98020,89248,BUY
LT,4064,4064,3756,19-Aug-2026 09:07:24,21392,55169,SELL
NESTLEIND,1462.4,1462.4,2000,19-Aug-2026 09:07:25,3986,35346,SELL
EICHERMOT,8016.5,8016.5,1161,19-Aug-2026 09:07:36,1060,14761,SELL
BAJFINANCE,1093.9,1093.9,23646,19-Aug-2026 09:07:25,25603,79521,SELL
TATACONSUM,1061.1,1061.1,1029,19-Aug-2026 09:07:25,9700,17465,SELL
HDFCLIFE,538,538,2398,19-Aug-2026 09:07:36,30024,87273,SELL
TITAN,5045,5045,768,19-Aug-2026 09:07:25,2555,8044,SELL
RELIANCE,1320.3,1320.3,30721,19-Aug-2026 09:07:25,290294,414513,SELL
ASIANPAINT,2625,2625,1421,19-Aug-2026 09:07:36,7182,9914,SELL
CIPLA,1429,1429,1089,19-Aug-2026 09:07:36,10921,17119,SELL
KOTAKBANK,387,387,9124,19-Aug-2026 09:07:36,45750,120614,SELL
SUNPHARMA,1871,1871,2378,19-Aug-2026 09:07:25,4789,14614,SELL
NTPC,336.3,336.3,12175,19-Aug-2026 09:07:36,73327,178607,SELL
POWERGRID,267.05,267.05,18409,19-Aug-2026 09:07:36,128668,264206,SELL
BAJAJFINSV,2002.1,2002.1,1175,19-Aug-2026 09:07:36,3906,12569,SELL
BHARTIARTL,1924.8,1924.8,78911,19-Aug-2026 09:07:24,39812,35194,BUY
INDIGO,5189.5,5189.5,1056,19-Aug-2026 09:07:36,3132,6097,SELL
DRREDDY,1171.9,1171.9,1812,19-Aug-2026 09:07:35,9994,27822,SELL
TATASTEEL,184.16,184.16,90610,19-Aug-2026 09:07:25,199175,926339,SELL
M&M,3396.2,3396.2,14085,19-Aug-2026 09:07:25,12960,27387,SELL
HINDALCO,1030.6,1030.6,6206,19-Aug-2026 09:07:24,16521,45694,SELL
