SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
HDFCBANK,843,843,2536011,07-Jul-2026 09:07:10,522842,866752,SELL
TITAN,4550,4550,29085,07-Jul-2026 09:07:09,27045,30538,SELL
SHRIRAMFIN,1070,1070,11400,07-Jul-2026 09:07:09,14316,85394,SELL
AXISBANK,1346.8,1346.8,13562,07-Jul-2026 09:07:10,27346,52124,SELL
TMPV,348.8,348.8,30106,07-Jul-2026 09:07:10,174020,384471,SELL
ADANIPORTS,1872,1872,4591,07-Jul-2026 09:07:12,35915,34753,BUY
EICHERMOT,7499,7499,2083,07-Jul-2026 09:07:09,2044,19417,SELL
ICICIBANK,1431.6,1431.6,177575,07-Jul-2026 09:07:09,136108,126699,BUY
M&M,3210.8,3210.8,14774,07-Jul-2026 09:07:09,22093,53691,SELL
HDFCLIFE,565.5,565.5,4040,07-Jul-2026 09:07:13,27944,70910,SELL
RELIANCE,1323.5,1323.5,41356,07-Jul-2026 09:07:09,169759,462290,SELL
SBIN,1039.3,1039.3,20383,07-Jul-2026 09:07:10,81043,165676,SELL
ETERNAL,283.8,283.8,96348,07-Jul-2026 09:07:10,202811,546991,SELL
ADANIENT,3209.9,3209.9,2207,07-Jul-2026 09:07:10,8120,31436,SELL
LT,4044.5,4044.5,3316,07-Jul-2026 09:07:09,17196,58035,SELL
TATASTEEL,191,191,64099,07-Jul-2026 09:07:09,289825,651011,SELL
HCLTECH,1135,1135,9873,07-Jul-2026 09:07:10,17465,204637,SELL
ONGC,244.05,244.05,43088,07-Jul-2026 09:07:10,216304,366210,SELL
BAJAJFINSV,1871.8,1871.8,2219,07-Jul-2026 09:07:10,6291,11508,SELL
KOTAKBANK,381.5,381.5,39172,07-Jul-2026 09:07:09,162918,326280,SELL
MARUTI,14463,14463,454,07-Jul-2026 09:07:10,2832,4984,SELL
MAXHEALTH,1132.9,1132.9,5382,07-Jul-2026 09:07:10,11399,23137,SELL
BAJAJ-AUTO,10040,10040,1045,07-Jul-2026 09:07:09,5177,4636,BUY
ITC,288.3,288.3,29144,07-Jul-2026 09:07:10,217807,539499,SELL
BEL,425.55,425.55,39252,07-Jul-2026 09:07:10,140082,913911,SELL
CIPLA,1472.3,1472.3,2717,07-Jul-2026 09:07:09,7316,52142,SELL
COALINDIA,432.35,432.35,8701,07-Jul-2026 09:07:10,106209,161560,SELL
APOLLOHOSP,8888,8888,452,07-Jul-2026 09:07:10,1056,1879,SELL
JSWSTEEL,1236,1236,4905,07-Jul-2026 09:07:13,6362,33957,SELL
JIOFIN,239.95,239.95,28656,07-Jul-2026 09:07:09,277651,581699,SELL
POWERGRID,285.35,285.35,15293,07-Jul-2026 09:07:10,117364,115800,BUY
ULTRACEMCO,11655,11655,335,07-Jul-2026 09:07:11,1696,4601,SELL
HINDUNILVR,2200,2200,4052,07-Jul-2026 09:07:12,8112,24662,SELL
BHARTIARTL,1923.5,1923.5,45098,07-Jul-2026 09:07:10,25742,56436,SELL
NTPC,355.8,355.8,12478,07-Jul-2026 09:07:10,69906,113391,SELL
INFY,1040.6,1040.6,28578,07-Jul-2026 09:07:10,92181,192273,SELL
ASIANPAINT,2750,2750,1668,07-Jul-2026 09:07:09,3961,24954,SELL
INDIGO,5399,5399,893,07-Jul-2026 09:07:13,1359,12905,SELL
WIPRO,173.9,173.9,48353,07-Jul-2026 09:07:10,207175,1225248,SELL
GRASIM,3201,3201,728,07-Jul-2026 09:07:11,850,12784,SELL
TCS,2050,2050,13283,07-Jul-2026 09:07:10,41036,114300,SELL
SUNPHARMA,1900.6,1913.6,4191,07-Jul-2026 09:07:09,7090,28435,SELL
DRREDDY,1362,1362,1082,07-Jul-2026 09:07:13,4149,18327,SELL
BAJFINANCE,1024,1024,39801,07-Jul-2026 09:07:10,25988,93164,SELL
TECHM,1398.5,1398.5,5436,07-Jul-2026 09:07:12,16154,33172,SELL
NESTLEIND,1465.2,1465.2,2093,07-Jul-2026 09:07:09,8816,25079,SELL
TATACONSUM,1111.2,1111.2,2126,07-Jul-2026 09:07:12,7958,19016,SELL
SBILIFE,1773,1773,3755,07-Jul-2026 09:07:12,8694,8436,BUY
HINDALCO,970.4,970.4,15982,07-Jul-2026 09:07:09,34313,111595,SELL
TRENT,3080,3080,39309,07-Jul-2026 09:07:09,32212,546015,SELL
