SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
PERSISTENT,5520,5520,2667,19-Aug-2026 09:07:37,5554,6403,SELL
SWIGGY,277.15,277.15,81073,19-Aug-2026 09:07:25,159888,916769,SELL
OIL,485.8,485.8,32460,19-Aug-2026 09:07:25,24427,95113,SELL
KPITTECH,602.85,602.85,5048,19-Aug-2026 09:07:36,25288,27455,SELL
ASTRAL,1535.7,1535.7,1226,19-Aug-2026 09:07:36,4829,8325,SELL
COFORGE,1790,1790,16415,19-Aug-2026 09:07:25,20990,31443,SELL
INFY,1125.6,1125.6,52212,19-Aug-2026 09:07:25,169764,102744,BUY
COCHINSHIP,1499,1499,6700,19-Aug-2026 09:07:25,23397,46125,SELL
FORTIS,925,925,15772,19-Aug-2026 09:07:25,8794,31591,SELL
UNITDSPR,1534.2,1534.2,625,19-Aug-2026 09:07:38,4154,13869,SELL
HCLTECH,1309,1309,12599,19-Aug-2026 09:07:25,22252,70992,SELL
LTM,4599.6,4599.6,1110,19-Aug-2026 09:07:37,4831,7258,SELL
GODREJCP,938.1,938.1,2733,19-Aug-2026 09:07:36,20943,49489,SELL
MPHASIS,2449.5,2449.5,2932,19-Aug-2026 09:07:25,2946,7575,SELL
NAM-INDIA,1178.9,1178.9,1078,19-Aug-2026 09:07:24,9277,11294,SELL
OFSS,11703,11703,168,19-Aug-2026 09:07:24,1405,3787,SELL
ONGC,241.1,241.1,69513,19-Aug-2026 09:07:25,229468,643138,SELL
MCX,3060,3060,19966,19-Aug-2026 09:07:25,39499,146113,SELL
SONACOMS,829,829,4930,19-Aug-2026 09:07:38,41172,37045,BUY
GMRAIRPORT,102,102,14304,19-Aug-2026 09:07:25,481655,176560,BUY
TCS,2293.6,2293.6,17737,19-Aug-2026 09:07:25,31703,41070,SELL
TECHM,1601.5,1601.5,4974,19-Aug-2026 09:07:25,12969,13829,SELL
PAGEIND,36440,36440,91,19-Aug-2026 09:07:37,516,709,SELL
LTF,327,327,116562,19-Aug-2026 09:07:25,186142,232895,SELL
IDFCFIRSTB,85.24,85.24,42407,19-Aug-2026 09:07:25,213553,876735,SELL
WIPRO,179.06,179.06,109991,19-Aug-2026 09:07:25,194563,336673,SELL
TVSMOTOR,4380.3,4380.3,2747,19-Aug-2026 09:07:27,18572,5081,BUY
PHOENIXLTD,1950,1950,733,19-Aug-2026 09:07:37,810,3079,SELL
SUPREMEIND,3622.9,3622.9,132,19-Aug-2026 09:07:38,1069,5338,SELL
LODHA,1217,1217,4594,19-Aug-2026 09:07:36,11743,19320,SELL
JSWSTEEL,1273.7,1273.7,8542,19-Aug-2026 09:07:25,1525956,31480,BUY
RVNL,226.07,226.07,8960,19-Aug-2026 09:07:24,76183,160625,SELL
PREMIERENE,1019.5,1019.5,990,19-Aug-2026 09:07:37,16987,22298,SELL
POLICYBZR,1755,1755,223,19-Aug-2026 09:07:38,1119,10020,SELL
LICHSGFIN,501,501,5140,19-Aug-2026 09:07:37,56960,57629,SELL
KALYANKJIL,604,604,9401,19-Aug-2026 09:07:24,85732,144341,SELL
BLUESTARCO,1498.8,1498.8,807,19-Aug-2026 09:07:36,8250,14980,SELL
MARUTI,13744,13744,647,19-Aug-2026 09:07:37,3623,4669,SELL
INDIANB,878.35,878.35,678,19-Aug-2026 09:07:38,11990,55322,SELL
ADANIGREEN,1312.9,1312.9,3276,19-Aug-2026 09:07:36,14288,40323,SELL
ADANIENT,3012.7,3012.7,3206,19-Aug-2026 09:07:36,23725,25330,SELL
TMPV,323.85,323.85,26402,19-Aug-2026 09:07:25,190824,250149,SELL
PAYTM,1551.1,1551.1,5006,19-Aug-2026 09:07:24,32802,50344,SELL
PRESTIGE,1595,1595,116,19-Aug-2026 09:07:25,4714,11458,SELL
BSE,3317,3317,9642,19-Aug-2026 09:07:24,76450,78783,SELL
FORCEMOT,18250,18250,109,19-Aug-2026 09:07:36,1969,3012,SELL
HINDPETRO,367,367,5335,19-Aug-2026 09:07:24,91828,284615,SELL
PIIND,2521.7,2521.7,510,19-Aug-2026 09:07:36,5329,15116,SELL
LICI,411,411,11621,19-Aug-2026 09:07:25,168049,401577,SELL
MOTHERSON,170.8,170.8,66062,19-Aug-2026 09:07:25,111493,232750,SELL
NHPC,76.9,76.9,17903,19-Aug-2026 09:07:36,100335,562441,SELL
RECLTD,339.2,339.2,6536,19-Aug-2026 09:07:25,65322,147545,SELL
DMART,3988.8,3988.8,161,19-Aug-2026 09:07:36,4056,9731,SELL
GODFRYPHLP,2106,2106,397,19-Aug-2026 09:07:37,4124,6934,SELL
YESBANK,22.5,22.5,175893,19-Aug-2026 09:07:25,1632443,2018111,SELL
TORNTPHARM,4979.5,4979.5,421,19-Aug-2026 09:07:27,2489,9309,SELL
ADANIPOWER,205.9,205.9,39658,19-Aug-2026 09:07:24,237703,686488,SELL
ICICIPRULI,499,499,213,19-Aug-2026 09:07:37,14468,18039,SELL
MAXHEALTH,1016,1016,2828,19-Aug-2026 09:07:37,26390,31198,SELL
DIVISLAB,8600,8600,631,19-Aug-2026 09:07:37,1299,4060,SELL
HDFCBANK,724,724,291194,19-Aug-2026 09:07:25,333212,396672,SELL
PFC,374.95,374.95,5546,19-Aug-2026 09:07:36,184521,241713,SELL
ADANIENSOL,1604.8,1604.8,1044,19-Aug-2026 09:07:36,5819,42036,SELL
COLPAL,1905,1905,1049,19-Aug-2026 09:07:24,11447,10483,BUY
OBEROIRLTY,1860,1860,4329,19-Aug-2026 09:07:38,8642,22716,SELL
ABCAPITAL,402.4,402.4,2214,19-Aug-2026 09:07:36,28209,197903,SELL
ADANIPORTS,1684,1684,2693,19-Aug-2026 09:07:35,13832,29739,SELL
BAJAJHLDNG,11264,11264,24,19-Aug-2026 09:07:24,264,867,SELL
UNOMINDA,1274.1,1274.1,667,19-Aug-2026 09:07:38,4802,15929,SELL
CROMPTON,245,245,4222,19-Aug-2026 09:07:36,35844,127753,SELL
ETERNAL,316.15,316.15,116548,19-Aug-2026 09:07:24,149374,529698,SELL
MOTILALOFS,938.75,938.75,654,19-Aug-2026 09:07:35,15593,21605,SELL
RBLBANK,383.3,383.3,1238,19-Aug-2026 09:07:25,16746,33303,SELL
SBILIFE,1779.5,1779.5,4107,19-Aug-2026 09:07:25,3721,9947,SELL
ICICIGI,1625,1625,1440,19-Aug-2026 09:07:38,8008,6849,BUY
INOXWIND,75,75,22731,19-Aug-2026 09:07:35,329798,325067,BUY
JINDALSTEL,1102.3,1102.3,435,19-Aug-2026 09:07:25,7006,22728,SELL
JUBLFOOD,500.9,500.9,926,19-Aug-2026 09:07:36,8590,36695,SELL
WAAREEENER,2711,2711,1580,19-Aug-2026 09:07:25,7808,27331,SELL
CONCOR,518.55,518.55,1947,19-Aug-2026 09:07:37,13097,44309,SELL
MARICO,842,842,1005,19-Aug-2026 09:07:37,4662,15116,SELL
DLF,666,666,5353,19-Aug-2026 09:07:36,45568,83826,SELL
KAYNES,3645.4,3645.4,1408,19-Aug-2026 09:07:25,9637,16863,SELL
VMM,103.75,103.75,24703,19-Aug-2026 09:07:25,147319,271757,SELL
BANKBARODA,244.07,244.07,7290,19-Aug-2026 09:07:35,123981,240300,SELL
SBIN,1053.2,1053.2,15413,19-Aug-2026 09:07:25,79405,127708,SELL
AXISBANK,1243.1,1243.1,12104,19-Aug-2026 09:07:25,25191,100572,SELL
BANDHANBNK,170.51,170.51,15966,19-Aug-2026 09:07:36,105462,236806,SELL
COALINDIA,406.95,406.95,8007,19-Aug-2026 09:07:36,120793,172229,SELL
KEI,5790.4,5790.4,424,19-Aug-2026 09:07:38,1652,3107,SELL
NAUKRI,1355,1355,724,19-Aug-2026 09:07:37,3284,11889,SELL
360ONE,1163.6,1163.6,236,19-Aug-2026 09:07:35,6400,14196,SELL
ALKEM,5475,5475,102,19-Aug-2026 09:07:36,479,2383,SELL
AMBUJACEM,412.4,412.4,3069,19-Aug-2026 09:07:36,50468,73868,SELL
ANGELONE,291.75,291.75,12251,19-Aug-2026 09:07:24,60158,202560,SELL
APLAPOLLO,2115,2115,644,19-Aug-2026 09:07:36,4021,8477,SELL
APOLLOHOSP,8817,8817,285,19-Aug-2026 09:07:37,2569,3892,SELL
AUROPHARMA,1645,1645,630,19-Aug-2026 09:07:36,1342,10428,SELL
BAJAJ-AUTO,11607,11607,294,19-Aug-2026 09:07:36,1085,2675,SELL
BANKINDIA,142.1,142.1,11425,19-Aug-2026 09:07:36,161649,237623,SELL
BDL,1393,1393,3552,19-Aug-2026 09:07:25,18227,112848,SELL
BEL,412,412,61551,19-Aug-2026 09:07:25,144660,724967,SELL
BHEL,425,425,14191,19-Aug-2026 09:07:36,76848,173668,SELL
BOSCHLTD,48730,48730,177,19-Aug-2026 09:07:35,1092,733,BUY
BPCL,310.3,310.3,15777,19-Aug-2026 09:07:25,92177,231970,SELL
BRITANNIA,5495,5495,104,19-Aug-2026 09:07:36,2302,14726,SELL
CAMS,762,762,1202,19-Aug-2026 09:07:37,24698,60274,SELL
CANBK,129.1,129.1,31935,19-Aug-2026 09:07:35,241727,1678923,SELL
CDSL,1340.6,1340.6,3054,19-Aug-2026 09:07:35,21532,70898,SELL
DABUR,403.5,403.5,2161,19-Aug-2026 09:07:36,39132,105214,SELL
DALBHARAT,1837.1,1837.1,21,19-Aug-2026 09:07:37,2889,4229,SELL
FEDERALBNK,357.8,357.8,9525,19-Aug-2026 09:07:36,33268,163797,SELL
GODREJPROP,1997.4,1997.4,629,19-Aug-2026 09:07:36,6511,21387,SELL
GRASIM,3278.7,3278.7,397,19-Aug-2026 09:07:36,7462,12594,SELL
HAL,5099,5099,3543,19-Aug-2026 09:07:25,10225,42657,SELL
HINDUNILVR,2035,2035,1777,19-Aug-2026 09:07:37,21861,41954,SELL
ICICIBANK,1412,1412,85509,19-Aug-2026 09:07:25,98020,89248,BUY
IDEA,14.12,14.12,1576187,19-Aug-2026 09:07:25,7346164,16869842,SELL
INDUSTOWER,372.4,372.4,5078,19-Aug-2026 09:07:36,33461,85932,SELL
IREDA,115.27,115.27,19960,19-Aug-2026 09:07:36,114104,142930,SELL
IRFC,86.11,86.11,34903,19-Aug-2026 09:07:24,207865,543886,SELL
ITC,270,270,52043,19-Aug-2026 09:07:25,322043,449578,SELL
JIOFIN,245.8,245.8,48396,19-Aug-2026 09:07:25,326409,635707,SELL
JSWENERGY,548.1,548.1,3169,19-Aug-2026 09:07:25,8811,65620,SELL
LAURUSLABS,1814,1814,5380,19-Aug-2026 09:07:25,4108,19526,SELL
MANKIND,2380,2380,138,19-Aug-2026 09:07:38,2644,5368,SELL
MAZDOCK,2587,2587,2849,19-Aug-2026 09:07:24,15523,93407,SELL
NBCC,88,88,21657,19-Aug-2026 09:07:37,117915,435870,SELL
NYKAA,320.6,320.6,12328,19-Aug-2026 09:07:25,19510,73153,SELL
PATANJALI,351.65,351.65,8324,19-Aug-2026 09:07:37,36750,99040,SELL
PETRONET,286.25,286.25,5637,19-Aug-2026 09:07:37,30388,88813,SELL
SHRIRAMFIN,1108.4,1108.4,4682,19-Aug-2026 09:07:24,35087,90250,SELL
TRENT,2942.1,2942.1,647,19-Aug-2026 09:07:38,12618,15161,SELL
ULTRACEMCO,11499,11499,313,19-Aug-2026 09:07:38,1323,3265,SELL
VEDL,264,264,25382,19-Aug-2026 09:07:24,294898,258656,BUY
ZYDUSLIFE,1115.6,1115.6,802,19-Aug-2026 09:07:25,5030,12042,SELL
DIXON,14149,14149,825,19-Aug-2026 09:07:25,3864,13058,SELL
KFINTECH,957.55,957.55,1560,19-Aug-2026 09:07:35,11250,34492,SELL
LT,4064,4064,3756,19-Aug-2026 09:07:24,21392,55169,SELL
NESTLEIND,1462.4,1462.4,2000,19-Aug-2026 09:07:25,3986,35346,SELL
EICHERMOT,8016.5,8016.5,1161,19-Aug-2026 09:07:36,1060,14761,SELL
AMBER,7348,7348,291,19-Aug-2026 09:07:36,5114,11386,SELL
BAJFINANCE,1093.9,1093.9,23646,19-Aug-2026 09:07:25,25603,79521,SELL
PNB,116.45,116.45,25697,19-Aug-2026 09:07:25,228182,496780,SELL
HDFCLIFE,538,538,2398,19-Aug-2026 09:07:36,30024,87273,SELL
HYUNDAI,2185,2185,616,19-Aug-2026 09:07:37,2751,9708,SELL
TATACONSUM,1061.1,1061.1,1029,19-Aug-2026 09:07:25,9700,17465,SELL
TITAN,5045,5045,768,19-Aug-2026 09:07:25,2555,8044,SELL
LUPIN,2230,2230,1492,19-Aug-2026 09:07:36,3884,25283,SELL
CHOLAFIN,1866.1,1866.1,404,19-Aug-2026 09:07:38,6223,36840,SELL
SHREECEM,24700,24700,28,19-Aug-2026 09:07:27,162,311,SELL
ASIANPAINT,2625,2625,1421,19-Aug-2026 09:07:36,7182,9914,SELL
RELIANCE,1320.3,1320.3,30721,19-Aug-2026 09:07:25,290294,414513,SELL
CIPLA,1429,1429,1089,19-Aug-2026 09:07:36,10921,17119,SELL
UPL,559.2,559.2,7222,19-Aug-2026 09:07:25,26310,456950,SELL
GLENMARK,2301,2301,274,19-Aug-2026 09:07:36,1589,15114,SELL
KOTAKBANK,387,387,9124,19-Aug-2026 09:07:36,45750,120614,SELL
PNBHOUSING,1143.9,1143.9,267,19-Aug-2026 09:07:36,842,10316,SELL
SUZLON,47.7,47.7,198521,19-Aug-2026 09:07:25,1028743,2114135,SELL
PGEL,595.9,595.9,1138,19-Aug-2026 09:07:35,15990,68776,SELL
SAIL,169.9,169.9,14797,19-Aug-2026 09:07:25,84816,259618,SELL
NMDC,84.01,84.01,30731,19-Aug-2026 09:07:25,392904,812992,SELL
