SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
INFY,1143,1143,123034,20-Aug-2026 09:07:03,115144,143667,SELL
TCS,2319.4,2319.4,23364,20-Aug-2026 09:07:03,24453,64773,SELL
ETERNAL,323.85,323.85,140190,20-Aug-2026 09:07:03,189455,458043,SELL
SHRIRAMFIN,1118.9,1118.9,10224,20-Aug-2026 09:07:02,25456,57759,SELL
NESTLEIND,1482,1482,7468,20-Aug-2026 09:07:14,4338,39910,SELL
BHARTIARTL,1944,1944,75117,20-Aug-2026 09:07:03,46129,59163,SELL
WIPRO,181.56,181.56,65577,20-Aug-2026 09:07:03,230695,459742,SELL
HCLTECH,1339.7,1339.7,10915,20-Aug-2026 09:07:03,22361,57185,SELL
JSWSTEEL,1298.5,1298.5,12162,20-Aug-2026 09:07:03,2025460,47622,BUY
BAJFINANCE,1089.7,1089.7,26513,20-Aug-2026 09:07:03,55896,79358,SELL
KOTAKBANK,393.6,393.6,9324,20-Aug-2026 09:07:14,54328,81241,SELL
INDIGO,5235,5235,1528,20-Aug-2026 09:07:14,4845,11887,SELL
HDFCBANK,725.5,725.5,171537,20-Aug-2026 09:07:02,447940,538239,SELL
TECHM,1601.6,1601.6,11928,20-Aug-2026 09:07:03,5796,30647,SELL
EICHERMOT,8047,8047,1002,20-Aug-2026 09:07:14,2196,13886,SELL
HDFCLIFE,539.9,539.9,4503,20-Aug-2026 09:07:13,36492,98971,SELL
TMPV,323.4,323.4,19397,20-Aug-2026 09:07:03,145122,236053,SELL
BEL,411.8,411.8,61725,20-Aug-2026 09:07:03,204848,763044,SELL
CIPLA,1430,1430,861,20-Aug-2026 09:07:13,9441,19673,SELL
SBILIFE,1790,1790,2507,20-Aug-2026 09:07:04,6806,11495,SELL
TATASTEEL,185,185,65096,20-Aug-2026 09:07:03,549477,825440,SELL
ONGC,239.24,239.24,22653,20-Aug-2026 09:07:02,170205,438652,SELL
MARUTI,13758,13758,638,20-Aug-2026 09:07:14,3334,5503,SELL
HINDALCO,1044,1044,49150,20-Aug-2026 09:07:02,25047,75225,SELL
ADANIPORTS,1690,1690,3405,20-Aug-2026 09:07:13,13740,46305,SELL
BAJAJ-AUTO,11700,11700,207,20-Aug-2026 09:07:15,1245,2435,SELL
ULTRACEMCO,11500,11500,287,20-Aug-2026 09:07:04,1391,5267,SELL
ITC,268.2,268.2,39008,20-Aug-2026 09:07:03,298056,559843,SELL
APOLLOHOSP,8788,8788,497,20-Aug-2026 09:07:03,1957,4637,SELL
ICICIBANK,1407.8,1407.8,22223,20-Aug-2026 09:07:02,25619,137382,SELL
SBIN,1052.9,1052.9,40714,20-Aug-2026 09:07:03,63063,181129,SELL
BAJAJFINSV,2020,2020,2881,20-Aug-2026 09:07:15,4201,15150,SELL
JIOFIN,244,244,41977,20-Aug-2026 09:07:02,301282,660627,SELL
RELIANCE,1315.5,1315.5,68730,20-Aug-2026 09:07:02,288905,386829,SELL
TITAN,5084.9,5084.9,2463,20-Aug-2026 09:07:02,3060,9592,SELL
ADANIENT,3000,3000,2118,20-Aug-2026 09:07:02,11036,35590,SELL
GRASIM,3280,3280,774,20-Aug-2026 09:07:15,6716,9455,SELL
SUNPHARMA,1905,1905,4598,20-Aug-2026 09:07:03,10113,25942,SELL
M&M,3424,3424,6506,20-Aug-2026 09:07:02,10685,34134,SELL
TRENT,2960,2960,1231,20-Aug-2026 09:07:03,11502,24100,SELL
LT,4050.5,4050.5,2443,20-Aug-2026 09:07:14,19894,59918,SELL
AXISBANK,1237.5,1237.5,6298,20-Aug-2026 09:07:03,18314,106253,SELL
POWERGRID,264,264,15661,20-Aug-2026 09:07:03,128188,264084,SELL
NTPC,337.1,337.1,4543,20-Aug-2026 09:07:14,71075,125285,SELL
ASIANPAINT,2635.1,2635.1,741,20-Aug-2026 09:07:14,5075,11950,SELL
HINDUNILVR,2022.9,2022.9,1675,20-Aug-2026 09:07:02,21858,37770,SELL
DRREDDY,1171.2,1171.2,847,20-Aug-2026 09:07:13,12663,21444,SELL
MAXHEALTH,998,998,1262,20-Aug-2026 09:07:16,21553,29835,SELL
TATACONSUM,1068.6,1068.6,1810,20-Aug-2026 09:07:05,8323,25159,SELL
COALINDIA,400.05,400.05,10900,20-Aug-2026 09:07:02,123086,193318,SELL
