SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
GVT&D,4636.1,4636.1,62599,08-Sep-2026 09:09:11,142851,24411,BUY
ICICIPRULI,476.85,476.85,9531,08-Sep-2026 09:09:22,30127,40108,SELL
NATIONALUM,370.7,370.7,20098,08-Sep-2026 09:09:10,79560,82058,SELL
BAJAJHLDNG,11094,11094,92,08-Sep-2026 09:09:24,550,1820,SELL
HDFCLIFE,539.9,539.9,15699,08-Sep-2026 09:09:10,54956,61641,SELL
HAL,4904.1,4904.1,8248,08-Sep-2026 09:09:10,18406,33242,SELL
BEL,408,408,88376,08-Sep-2026 09:09:11,378748,678517,SELL
SOLARINDS,22130,22130,1006,08-Sep-2026 09:09:11,2412,6396,SELL
HINDALCO,1014,1014,5883,08-Sep-2026 09:09:23,76696,46108,BUY
BANDHANBNK,165.95,165.95,21080,08-Sep-2026 09:09:11,111387,224815,SELL
MANAPPURAM,328.05,328.05,11820,08-Sep-2026 09:09:11,111936,71798,BUY
GLENMARK,2469.9,2469.9,608,08-Sep-2026 09:09:11,3309,3398,SELL
INFY,1095,1095,74677,08-Sep-2026 09:09:11,102625,155311,SELL
BDL,1250.1,1250.1,6427,08-Sep-2026 09:09:10,30441,38231,SELL
HEROMOTOCO,5305,5305,3864,08-Sep-2026 09:09:10,2755,10812,SELL
HINDZINC,593.05,593.05,89565,08-Sep-2026 09:09:11,96680,128929,SELL
DIVISLAB,9375.5,9375.5,4980,08-Sep-2026 09:09:11,4544,6923,SELL
LICI,414.1,414.1,42035,08-Sep-2026 09:09:11,219389,272213,SELL
MCX,3350,3350,10037,08-Sep-2026 09:09:11,22032,60877,SELL
SHREECEM,23500,23500,41,08-Sep-2026 09:09:12,342,123,BUY
GODREJCP,866.5,866.5,1582,08-Sep-2026 09:09:11,14932,33229,SELL
ATHERENERG,1607.3,1607.3,10551,08-Sep-2026 09:09:23,25530,80489,SELL
MOTHERSON,162.8,162.8,48121,08-Sep-2026 09:09:10,106518,266741,SELL
VEDL,269.3,269.3,28906,08-Sep-2026 09:09:11,300822,369814,SELL
POLYCAB,8301,8301,1578,08-Sep-2026 09:09:11,11609,15968,SELL
VMM,104.5,104.5,30637,08-Sep-2026 09:09:25,232794,765614,SELL
HDFCAMC,2443.5,2443.5,413,08-Sep-2026 09:09:10,6897,21482,SELL
MOTILALOFS,1060,1060,8500,08-Sep-2026 09:09:22,10492,58215,SELL
ONGC,234.8,234.8,23621,08-Sep-2026 09:09:10,182140,367286,SELL
LUPIN,2114.7,2114.7,892,08-Sep-2026 09:09:23,3830,22582,SELL
ICICIGI,1500,1500,979,08-Sep-2026 09:09:11,4940,6956,SELL
UPL,575.5,575.5,1024,08-Sep-2026 09:09:10,10070,444924,SELL
ZYDUSLIFE,1161.7,1161.7,4153,08-Sep-2026 09:09:25,8579,16273,SELL
BOSCHLTD,48200,48200,61,08-Sep-2026 09:09:22,229,769,SELL
EICHERMOT,7700,7700,324,08-Sep-2026 09:09:10,1256,5525,SELL
HINDUNILVR,1967,1967,1914,08-Sep-2026 09:09:22,17312,36994,SELL
ADANIPOWER,205.2,205.2,68189,08-Sep-2026 09:09:11,368291,751178,SELL
MUTHOOTFIN,2890,2890,802,08-Sep-2026 09:09:10,5221,11443,SELL
JSWSTEEL,1306.4,1306.4,1100,08-Sep-2026 09:09:10,10556,30614,SELL
PATANJALI,342,342,11170,08-Sep-2026 09:09:22,94855,75453,BUY
SAIL,188.5,188.5,38062,08-Sep-2026 09:09:10,426790,714103,SELL
FEDERALBNK,343.05,343.05,24250,08-Sep-2026 09:09:11,32204,182295,SELL
PHOENIXLTD,1910.7,1910.7,537,08-Sep-2026 09:09:11,1972,13548,SELL
PIDILITIND,1579.8,1579.8,1505,08-Sep-2026 09:09:10,6196,11484,SELL
KAYNES,3614,3614,1706,08-Sep-2026 09:09:10,12309,29620,SELL
AUBANK,1055.7,1055.7,1050,08-Sep-2026 09:09:11,7086,9298,SELL
BHEL,422.5,422.5,8704,08-Sep-2026 09:09:11,82897,149841,SELL
NMDC,84.06,84.06,25492,08-Sep-2026 09:09:22,427719,800492,SELL
OBEROIRLTY,1852,1852,40,08-Sep-2026 09:09:24,1492,7639,SELL
TATAELXSI,3505,3505,169,08-Sep-2026 09:09:10,5263,7325,SELL
MPHASIS,2374,2374,382,08-Sep-2026 09:09:23,1817,7336,SELL
DRREDDY,1146.5,1146.5,978,08-Sep-2026 09:09:22,15350,38389,SELL
BIOCON,392.15,392.15,14382,08-Sep-2026 09:09:23,19297,73111,SELL
PERSISTENT,5550,5550,475,08-Sep-2026 09:09:22,5611,7914,SELL
TVSMOTOR,4139,4139,636,08-Sep-2026 09:09:12,4189,8920,SELL
TATASTEEL,185.9,185.9,38296,08-Sep-2026 09:09:10,869406,1206679,SELL
JIOFIN,234.75,234.75,45877,08-Sep-2026 09:09:11,440692,592198,SELL
SBILIFE,1734.6,1734.6,788,08-Sep-2026 09:09:11,9887,9458,BUY
RADICO,4450.1,4450.1,277,08-Sep-2026 09:09:25,2262,5104,SELL
PNB,115.75,115.75,25021,08-Sep-2026 09:09:22,162023,477787,SELL
RECLTD,316.8,316.8,6297,08-Sep-2026 09:09:10,115345,119705,SELL
NYKAA,333.1,333.1,2960,08-Sep-2026 09:09:24,25832,59923,SELL
CAMS,737.2,737.2,2616,08-Sep-2026 09:09:22,34664,25434,BUY
INOXWIND,75.67,75.67,30267,08-Sep-2026 09:09:11,187297,663337,SELL
YESBANK,22.44,22.44,100405,08-Sep-2026 09:09:11,966952,3787290,SELL
MARICO,806.55,806.55,670,08-Sep-2026 09:09:11,11430,42400,SELL
KOTAKBANK,422.3,422.3,12834,08-Sep-2026 09:09:22,84072,80728,BUY
MAXHEALTH,992.5,992.5,2024,08-Sep-2026 09:09:10,18263,31610,SELL
AUROPHARMA,1660.5,1660.5,599,08-Sep-2026 09:09:22,2098,6776,SELL
COLPAL,1814,1814,405,08-Sep-2026 09:09:23,11555,6761,BUY
APOLLOHOSP,8761.5,8761.5,605,08-Sep-2026 09:09:10,2180,3326,SELL
CANBK,124.02,124.02,33510,08-Sep-2026 09:09:11,358858,1411762,SELL
BANKINDIA,142.04,142.04,5566,08-Sep-2026 09:09:22,197356,462012,SELL
CDSL,1415,1415,6290,08-Sep-2026 09:09:22,40515,119382,SELL
TIINDIA,2683.4,2683.4,29,08-Sep-2026 09:09:13,996,3858,SELL
ADANIENSOL,1390.4,1390.4,4153,08-Sep-2026 09:09:23,4762,43528,SELL
ADANIGREEN,1288,1288,3143,08-Sep-2026 09:09:22,6505,23094,SELL
ANGELONE,303.8,303.8,11172,08-Sep-2026 09:09:11,45924,185513,SELL
ASHOKLEY,170,170,15319,08-Sep-2026 09:09:22,215165,690406,SELL
ASTRAL,1498.2,1498.2,933,08-Sep-2026 09:09:22,4327,10084,SELL
BAJAJFINSV,1938.6,1938.6,977,08-Sep-2026 09:09:22,6033,10605,SELL
COFORGE,1935,1935,1673,08-Sep-2026 09:09:22,12316,23146,SELL
ETERNAL,320.8,320.8,42946,08-Sep-2026 09:09:11,135651,445529,SELL
GMRAIRPORT,95.94,95.94,28776,08-Sep-2026 09:09:22,374002,177668,BUY
GRASIM,3302.4,3302.4,203,08-Sep-2026 09:09:24,80655,65280,BUY
IDFCFIRSTB,86.44,86.44,21672,08-Sep-2026 09:09:22,203017,916039,SELL
IEX,117.5,117.5,14069,08-Sep-2026 09:09:23,231958,253633,SELL
INDUSTOWER,376.45,376.45,1280,08-Sep-2026 09:09:11,33079,108808,SELL
ITC,263.5,263.5,17756,08-Sep-2026 09:09:11,398364,498224,SELL
JINDALSTEL,1147.9,1147.9,159,08-Sep-2026 09:09:23,6423,11288,SELL
KALYANKJIL,591,591,8946,08-Sep-2026 09:09:22,46925,130431,SELL
KFINTECH,922.5,922.5,542,08-Sep-2026 09:09:22,5866,14554,SELL
KPITTECH,562.25,562.25,3082,08-Sep-2026 09:09:22,31678,62245,SELL
MANKIND,2318,2318,281,08-Sep-2026 09:09:22,2378,7955,SELL
MAZDOCK,2454.2,2454.2,2246,08-Sep-2026 09:09:11,10608,45608,SELL
PETRONET,290.95,290.95,2053,08-Sep-2026 09:09:22,11886,46132,SELL
PREMIERENE,990,990,407,08-Sep-2026 09:09:22,10862,33986,SELL
RVNL,210.05,210.05,33303,08-Sep-2026 09:09:11,106349,266024,SELL
SRF,2546,2546,218,08-Sep-2026 09:09:12,3508,14545,SELL
SUPREMEIND,3598,3598,725,08-Sep-2026 09:09:25,1045,6629,SELL
SWIGGY,276.45,276.45,33947,08-Sep-2026 09:09:11,139082,647487,SELL
TATACONSUM,1015,1015,713,08-Sep-2026 09:09:24,10043,10852,SELL
TCS,2270,2270,13792,08-Sep-2026 09:09:11,26812,61041,SELL
ULTRACEMCO,11175,11175,183,08-Sep-2026 09:09:13,2285,3696,SELL
WAAREEENER,2593,2593,1086,08-Sep-2026 09:09:24,11382,20938,SELL
WIPRO,172.8,172.8,41682,08-Sep-2026 09:09:10,194415,422848,SELL
CGPOWER,894.9,894.9,10466,08-Sep-2026 09:09:22,27848,147262,SELL
PNBHOUSING,1182,1182,590,08-Sep-2026 09:09:22,1392,18912,SELL
ADANIPORTS,1694,1694,1450,08-Sep-2026 09:09:11,13090,34374,SELL
MARUTI,12758,12758,388,08-Sep-2026 09:09:23,3050,7608,SELL
BHARATFORG,1954.5,1954.5,2563,08-Sep-2026 09:09:24,2566,11987,SELL
COCHINSHIP,1506,1506,1876,08-Sep-2026 09:09:22,9599,37965,SELL
DLF,672.4,672.4,2060,08-Sep-2026 09:09:22,21706,74538,SELL
NESTLEIND,1397.4,1397.4,2164,08-Sep-2026 09:09:11,5352,19130,SELL
KEI,4701,4701,2037,08-Sep-2026 09:09:11,18989,30386,SELL
PRESTIGE,1549.1,1549.1,780,08-Sep-2026 09:09:10,2905,10304,SELL
DABUR,375.25,375.25,1493,08-Sep-2026 09:09:22,36686,59758,SELL
LTM,4445,4445,402,08-Sep-2026 09:09:22,2993,9642,SELL
ASIANPAINT,2499,2499,660,08-Sep-2026 09:09:22,5134,8870,SELL
BANKBARODA,236.8,236.8,8390,08-Sep-2026 09:09:11,112474,486958,SELL
NAM-INDIA,1194,1194,1825,08-Sep-2026 09:09:22,9308,33295,SELL
APLAPOLLO,2204.6,2204.6,1545,08-Sep-2026 09:09:23,1553,7210,SELL
CROMPTON,230.8,230.8,1855,08-Sep-2026 09:09:23,56533,115682,SELL
INDIANB,868.5,868.5,1277,08-Sep-2026 09:09:11,8659,56013,SELL
SBIN,1004.9,1004.9,38562,08-Sep-2026 09:09:10,92237,144533,SELL
BAJFINANCE,1058.8,1058.8,4689,08-Sep-2026 09:09:10,19513,75946,SELL
CIPLA,1393.4,1393.4,285,08-Sep-2026 09:09:22,5507,21243,SELL
GODREJPROP,1920,1920,549,08-Sep-2026 09:09:10,8890,12388,SELL
HCLTECH,1281.4,1281.4,3875,08-Sep-2026 09:09:22,10045,48891,SELL
SAGILITY,45.9,45.9,12546,08-Sep-2026 09:09:10,282464,906160,SELL
IRFC,82.9,82.9,30994,08-Sep-2026 09:09:22,205803,642672,SELL
OIL,486.4,486.4,2981,08-Sep-2026 09:09:10,23765,67637,SELL
BRITANNIA,5036,5036,370,08-Sep-2026 09:09:23,2831,3922,SELL
IDEA,15.58,15.58,3013335,08-Sep-2026 09:09:11,6069699,22084448,SELL
UNOMINDA,1240,1240,112,08-Sep-2026 09:09:13,6934,12148,SELL
AMBUJACEM,398,398,3075,08-Sep-2026 09:09:10,42259,93473,SELL
SUNPHARMA,1892,1892,696,08-Sep-2026 09:09:10,7662,19929,SELL
BSE,3440,3440,8584,08-Sep-2026 09:09:10,30461,134169,SELL
COALINDIA,418.1,418.1,19524,08-Sep-2026 09:09:11,114914,402302,SELL
CONCOR,503,503,1140,08-Sep-2026 09:09:22,36253,36008,BUY
LICHSGFIN,551,551,4479,08-Sep-2026 09:09:22,56128,74208,SELL
SUZLON,45.47,45.47,139746,08-Sep-2026 09:09:11,1080057,3013035,SELL
VOLTAS,1165,1165,939,08-Sep-2026 09:09:12,7046,11007,SELL
IOC,134.88,134.88,90084,08-Sep-2026 09:09:11,401895,555474,SELL
FORTIS,908.05,908.05,312,08-Sep-2026 09:09:23,6181,29393,SELL
DELHIVERY,452.8,452.8,988,08-Sep-2026 09:09:23,25185,40376,SELL
VBL,405,405,3632,08-Sep-2026 09:09:25,89687,220617,SELL
AXISBANK,1262.8,1262.8,2081,08-Sep-2026 09:09:10,19176,53751,SELL
GODFRYPHLP,2024,2024,674,08-Sep-2026 09:09:23,4973,9739,SELL
ICICIBANK,1424,1424,23901,08-Sep-2026 09:09:11,45541,109263,SELL
HAVELLS,1147,1147,576,08-Sep-2026 09:09:22,8559,21437,SELL
LT,3988.7,3988.7,1568,08-Sep-2026 09:09:11,12763,64098,SELL
SONACOMS,785.95,785.95,792,08-Sep-2026 09:09:24,9057,53188,SELL
POLICYBZR,1787,1787,556,08-Sep-2026 09:09:10,6186,14405,SELL
TORNTPHARM,4900,4900,68,08-Sep-2026 09:09:10,2097,3993,SELL
TATAPOWER,364.65,364.65,3780,08-Sep-2026 09:09:24,46692,154956,SELL
TMPV,306.1,306.1,37681,08-Sep-2026 09:09:10,158664,210256,SELL
PFC,352.05,352.05,19071,08-Sep-2026 09:09:11,87800,167916,SELL
PGEL,557.85,557.85,473,08-Sep-2026 09:09:22,13491,15800,SELL
POWERGRID,265.65,265.65,24973,08-Sep-2026 09:09:22,127892,262971,SELL
LAURUSLABS,1870.8,1870.8,2098,08-Sep-2026 09:09:22,6952,29225,SELL
NHPC,75.76,75.76,29716,08-Sep-2026 09:09:23,163363,681387,SELL
DMART,3697.1,3697.1,545,08-Sep-2026 09:09:22,6267,14813,SELL
PAGEIND,35700,35700,10,08-Sep-2026 09:09:10,239,872,SELL
DIXON,14128,14128,1074,08-Sep-2026 09:09:22,4165,8617,SELL
BLUESTARCO,1490,1490,609,08-Sep-2026 09:09:22,3168,11288,SELL
IREDA,112.5,112.5,13070,08-Sep-2026 09:09:11,367940,262880,BUY
TITAN,4975,4975,674,08-Sep-2026 09:09:24,3299,6517,SELL
RELIANCE,1304.1,1304.1,42359,08-Sep-2026 09:09:11,240574,216476,BUY
SIEMENS,3911,3911,821,08-Sep-2026 09:09:11,1363,6565,SELL
BHARTIARTL,1846.2,1846.2,14400,08-Sep-2026 09:09:22,21502,59404,SELL
LODHA,1195,1195,3264,08-Sep-2026 09:09:24,8068,24641,SELL
FORCEMOT,17750,17750,268,08-Sep-2026 09:09:11,1131,4996,SELL
AMBER,7405.5,7405.5,108,08-Sep-2026 09:09:23,1577,7056,SELL
