SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
EICHERMOT,7869.5,7869.5,12310,30-Jul-2026 09:07:27,15788,32285,SELL
INFY,1168,1168,293245,30-Jul-2026 09:07:26,158173,255183,SELL
COALINDIA,412.95,412.95,13604,30-Jul-2026 09:07:27,204784,180375,BUY
HDFCBANK,752.8,752.8,394068,30-Jul-2026 09:07:27,326270,462361,SELL
HINDALCO,968,968,23128,30-Jul-2026 09:07:27,40194,74649,SELL
ONGC,239.5,239.5,24661,30-Jul-2026 09:07:27,335715,342496,SELL
TRENT,3020.2,3020.2,6886,30-Jul-2026 09:07:26,9642,35176,SELL
ADANIPORTS,1726.7,1726.7,28056,30-Jul-2026 09:07:27,47773,59705,SELL
TATASTEEL,188.01,188.01,63326,30-Jul-2026 09:07:27,323851,724652,SELL
ULTRACEMCO,11800,11800,2413,30-Jul-2026 09:07:39,1112,4399,SELL
HCLTECH,1349,1349,9486,30-Jul-2026 09:07:26,11560,227068,SELL
RELIANCE,1279.8,1279.8,48778,30-Jul-2026 09:07:27,237149,609877,SELL
CIPLA,1478.8,1478.8,2279,30-Jul-2026 09:07:37,4904,29838,SELL
TECHM,1649,1649,4998,30-Jul-2026 09:07:39,12469,35442,SELL
JSWSTEEL,1279.1,1279.1,1948,30-Jul-2026 09:07:38,10078,23543,SELL
POWERGRID,283.4,283.4,14781,30-Jul-2026 09:07:27,155545,163316,SELL
BHARTIARTL,1954,1954,65038,30-Jul-2026 09:07:27,34797,68932,SELL
SUNPHARMA,1993.1,1993.1,3635,30-Jul-2026 09:07:39,8381,25924,SELL
HINDUNILVR,2120,2120,4220,30-Jul-2026 09:07:27,22284,41639,SELL
GRASIM,3115,3115,272,30-Jul-2026 09:07:38,11363,8637,BUY
DRREDDY,1143,1143,1225,30-Jul-2026 09:07:38,21341,16185,BUY
MAXHEALTH,1112,1112,957,30-Jul-2026 09:07:28,10988,29780,SELL
HDFCLIFE,557,557,1383,30-Jul-2026 09:07:38,177696,91012,BUY
TATACONSUM,1096.1,1096.1,3014,30-Jul-2026 09:07:39,11943,19856,SELL
NESTLEIND,1503.3,1503.3,5128,30-Jul-2026 09:07:26,2891,32661,SELL
NTPC,343.5,343.5,10059,30-Jul-2026 09:07:40,82556,126719,SELL
BAJAJ-AUTO,11338,11338,413,30-Jul-2026 09:07:38,1388,3538,SELL
LT,3931.4,3931.4,7064,30-Jul-2026 09:07:27,21828,61343,SELL
ADANIENT,3024.5,3024.5,4182,30-Jul-2026 09:07:37,12809,23513,SELL
ASIANPAINT,2758.1,2758.1,15549,30-Jul-2026 09:07:27,55629,62096,SELL
SBIN,1013.5,1013.5,14425,30-Jul-2026 09:07:26,62759,159766,SELL
ITC,286.1,286.1,20597,30-Jul-2026 09:07:27,203027,828066,SELL
MARUTI,13939,13939,818,30-Jul-2026 09:07:28,2945,7714,SELL
M&M,3220,3220,10480,30-Jul-2026 09:07:27,15919,45092,SELL
WIPRO,183.4,183.4,64482,30-Jul-2026 09:07:26,212430,963441,SELL
TCS,2440,2440,19918,30-Jul-2026 09:07:27,15817,100142,SELL
JIOFIN,248.75,248.75,88257,30-Jul-2026 09:07:27,511214,1422278,SELL
BAJAJFINSV,1918.3,1918.3,685,30-Jul-2026 09:07:38,2443,14741,SELL
APOLLOHOSP,8900,8900,992,30-Jul-2026 09:07:39,497,2408,SELL
BEL,386,386,49664,30-Jul-2026 09:07:26,262466,518509,SELL
ICICIBANK,1431.1,1431.1,72372,30-Jul-2026 09:07:27,31785,101435,SELL
TMPV,328.2,328.2,14752,30-Jul-2026 09:07:39,97320,285897,SELL
AXISBANK,1229,1229,10335,30-Jul-2026 09:07:27,29466,145744,SELL
TITAN,4820.9,4820.9,1556,30-Jul-2026 09:07:27,2103,5167,SELL
SHRIRAMFIN,1038,1038,16815,30-Jul-2026 09:07:26,28249,109628,SELL
SBILIFE,1882.2,1882.2,1771,30-Jul-2026 09:07:40,2794,15851,SELL
BAJFINANCE,1046,1046,59925,30-Jul-2026 09:07:27,43123,106038,SELL
KOTAKBANK,385.7,385.7,118775,30-Jul-2026 09:07:27,62625,125153,SELL
INDIGO,5210,5210,2029,30-Jul-2026 09:07:38,3412,19076,SELL
ETERNAL,307,307,195792,30-Jul-2026 09:07:27,200485,693193,SELL
