SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
ETERNAL,289.85,289.85,324702,23-Jul-2026 09:07:27,609392,1851049,SELL
ONGC,253.94,253.94,122224,23-Jul-2026 09:07:27,136396,238385,SELL
NESTLEIND,1500.1,1500.1,23264,23-Jul-2026 09:07:27,29944,59349,SELL
TATACONSUM,1099,1099,2722,23-Jul-2026 09:07:28,8854,26634,SELL
COALINDIA,428.85,428.85,10768,23-Jul-2026 09:07:40,99144,139817,SELL
BAJAJ-AUTO,10999.5,10999.5,2760,23-Jul-2026 09:07:27,3434,6448,SELL
HINDALCO,950,950,8470,23-Jul-2026 09:07:26,37647,65975,SELL
GRASIM,3166,3166,813,23-Jul-2026 09:07:30,1389,5472,SELL
ADANIENT,3147.1,3147.1,671,23-Jul-2026 09:07:40,7883,20866,SELL
MARUTI,13541,13541,1030,23-Jul-2026 09:07:40,3090,8042,SELL
BHARTIARTL,1948,1948,13611,23-Jul-2026 09:07:27,22309,50575,SELL
ADANIPORTS,1818.3,1818.3,1370,23-Jul-2026 09:07:40,11751,38794,SELL
SHRIRAMFIN,1057.8,1057.8,3834,23-Jul-2026 09:07:26,15423,88697,SELL
EICHERMOT,7624.5,7624.5,293,23-Jul-2026 09:07:26,1544,15596,SELL
HCLTECH,1236,1236,4294,23-Jul-2026 09:07:26,11570,253458,SELL
TCS,2204,2204,5748,23-Jul-2026 09:07:27,22236,83969,SELL
MAXHEALTH,1079,1079,1355,23-Jul-2026 09:07:27,11518,27331,SELL
HINDUNILVR,2150,2150,1815,23-Jul-2026 09:07:30,11562,24893,SELL
TMPV,326.95,326.95,15353,23-Jul-2026 09:07:26,108622,242135,SELL
TITAN,4700,4700,534,23-Jul-2026 09:07:40,1505,10984,SELL
TRENT,2880,2880,464,23-Jul-2026 09:07:40,7029,23177,SELL
TATASTEEL,186,186,26190,23-Jul-2026 09:07:27,239854,789004,SELL
SBIN,1022,1022,30266,23-Jul-2026 09:07:26,53770,146758,SELL
ITC,279.95,279.95,22334,23-Jul-2026 09:07:27,221278,508666,SELL
BEL,405.55,405.55,18921,23-Jul-2026 09:07:26,178201,362629,SELL
JIOFIN,234,234,77377,23-Jul-2026 09:07:27,480246,725594,SELL
BAJAJFINSV,1870,1870,953,23-Jul-2026 09:07:26,3726,13945,SELL
WIPRO,173.81,173.81,37860,23-Jul-2026 09:07:27,368592,491279,SELL
SBILIFE,1800,1800,471,23-Jul-2026 09:07:26,6117,9042,SELL
KOTAKBANK,379.7,379.7,22819,23-Jul-2026 09:07:39,65532,104053,SELL
CIPLA,1409.1,1409.1,1156,23-Jul-2026 09:07:40,4542,17965,SELL
RELIANCE,1283,1283,66320,23-Jul-2026 09:07:27,274422,263392,BUY
LT,3800,3800,3244,23-Jul-2026 09:07:27,16262,33585,SELL
HDFCLIFE,550.5,550.5,2690,23-Jul-2026 09:07:26,24725,62977,SELL
APOLLOHOSP,8895,8895,254,23-Jul-2026 09:07:27,907,2362,SELL
INFY,1046.9,1046.9,63015,23-Jul-2026 09:07:26,189902,140847,BUY
HDFCBANK,749.4,749.4,396499,23-Jul-2026 09:07:27,299985,546882,SELL
NTPC,348.55,348.55,8733,23-Jul-2026 09:07:26,50019,176173,SELL
ICICIBANK,1432.5,1432.5,44391,23-Jul-2026 09:07:26,40842,79957,SELL
M&M,3156,3156,4565,23-Jul-2026 09:07:27,17943,31590,SELL
BAJFINANCE,1053.3,1053.3,11485,23-Jul-2026 09:07:27,19840,78969,SELL
AXISBANK,1230.1,1230.1,9993,23-Jul-2026 09:07:26,41376,124635,SELL
TECHM,1550,1550,2152,23-Jul-2026 09:07:40,6134,28671,SELL
POWERGRID,287.3,287.3,37451,23-Jul-2026 09:07:27,76663,162800,SELL
SUNPHARMA,1929.1,1929.1,7347,23-Jul-2026 09:07:26,3977,16578,SELL
ASIANPAINT,2671.1,2671.1,1355,23-Jul-2026 09:07:40,3519,16914,SELL
ULTRACEMCO,11793,11793,470,23-Jul-2026 09:07:26,958,4887,SELL
JSWSTEEL,1256,1256,1858,23-Jul-2026 09:07:30,8599,40166,SELL
INDIGO,5065,5065,1913,23-Jul-2026 09:07:27,4303,23536,SELL
DRREDDY,1101,1101,68755,23-Jul-2026 09:07:27,102206,144686,SELL
