SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
HCLTECH,1127.1,1127.1,135667,03-Jul-2026 09:07:51,73742,93269,SELL
INFY,1063,1063,139879,03-Jul-2026 09:07:51,206641,240558,SELL
SHRIRAMFIN,1081.5,1081.5,90328,03-Jul-2026 09:07:51,52395,66983,SELL
EICHERMOT,7380,7380,4967,03-Jul-2026 09:07:51,5084,15398,SELL
MAXHEALTH,1145,1145,5792,03-Jul-2026 09:07:53,8972,21866,SELL
TRENT,3374,3374,16078,03-Jul-2026 09:07:51,11297,33451,SELL
HINDALCO,965,965,39250,03-Jul-2026 09:07:50,50164,71128,SELL
M&M,3194,3194,34372,03-Jul-2026 09:07:50,23539,73933,SELL
BAJFINANCE,1035,1035,138727,03-Jul-2026 09:07:51,219380,91452,BUY
BAJAJFINSV,1885,1885,16818,03-Jul-2026 09:07:51,24646,22865,BUY
TATASTEEL,190.6,190.6,151040,03-Jul-2026 09:07:51,336825,463325,SELL
TCS,2100,2100,58400,03-Jul-2026 09:07:51,65688,133366,SELL
HDFCLIFE,580,580,12563,03-Jul-2026 09:07:53,34467,47381,SELL
WIPRO,176.2,176.2,271063,03-Jul-2026 09:07:51,541924,1315431,SELL
TECHM,1399.9,1399.9,16710,03-Jul-2026 09:07:50,18004,57061,SELL
ICICIBANK,1414,1414,235998,03-Jul-2026 09:07:51,30726,224701,SELL
HDFCBANK,803,803,536994,03-Jul-2026 09:07:51,323941,842486,SELL
BEL,418.6,418.6,64440,03-Jul-2026 09:07:51,328472,793843,SELL
ETERNAL,281.95,281.95,103042,03-Jul-2026 09:07:51,186399,540027,SELL
BHARTIARTL,1890,1890,149623,03-Jul-2026 09:07:50,41044,75833,SELL
DRREDDY,1356,1356,3630,03-Jul-2026 09:08:04,5724,20897,SELL
AXISBANK,1373,1373,12273,03-Jul-2026 09:07:51,18543,54796,SELL
TATACONSUM,1115.3,1115.3,3747,03-Jul-2026 09:08:04,16542,15089,BUY
MARUTI,14450,14450,925,03-Jul-2026 09:07:53,4281,5742,SELL
COALINDIA,441.95,441.95,11923,03-Jul-2026 09:07:51,127888,200452,SELL
JSWSTEEL,1232,1232,3113,03-Jul-2026 09:08:03,33978,17353,BUY
HINDUNILVR,2224.9,2224.9,4928,03-Jul-2026 09:07:51,8034,28809,SELL
RELIANCE,1312,1312,65047,03-Jul-2026 09:07:51,202658,460385,SELL
JIOFIN,241.05,241.05,48126,03-Jul-2026 09:07:51,378731,557662,SELL
APOLLOHOSP,8743,8743,3031,03-Jul-2026 09:07:51,1557,4118,SELL
ONGC,237.2,237.2,25447,03-Jul-2026 09:07:51,276825,265444,BUY
LT,4080,4080,9052,03-Jul-2026 09:07:51,36794,54439,SELL
ITC,291.3,291.3,37323,03-Jul-2026 09:07:51,295982,616772,SELL
SUNPHARMA,1880,1880,6014,03-Jul-2026 09:07:50,6848,23905,SELL
ADANIENT,3192,3192,26645,03-Jul-2026 09:07:50,51652,48263,BUY
BAJAJ-AUTO,9899,9899,1122,03-Jul-2026 09:08:03,2767,7212,SELL
ULTRACEMCO,11577,11577,609,03-Jul-2026 09:07:52,2048,6395,SELL
GRASIM,3180,3180,2463,03-Jul-2026 09:07:51,2126,6912,SELL
SBIN,1055,1055,37402,03-Jul-2026 09:07:50,63488,259588,SELL
TITAN,4495,4495,2229,03-Jul-2026 09:08:03,3637,15040,SELL
INDIGO,5459.5,5459.5,2516,03-Jul-2026 09:08:04,2226,17324,SELL
KOTAKBANK,400,400,81071,03-Jul-2026 09:07:50,707498,168821,BUY
TMPV,346.5,346.5,57254,03-Jul-2026 09:07:51,261741,346576,SELL
NESTLEIND,1448,1448,3128,03-Jul-2026 09:07:53,8554,19747,SELL
ADANIPORTS,1885,1885,10314,03-Jul-2026 09:07:50,16951,47724,SELL
POWERGRID,288.5,288.5,49992,03-Jul-2026 09:07:52,84720,190218,SELL
NTPC,358.25,358.25,19322,03-Jul-2026 09:07:52,70748,100735,SELL
ASIANPAINT,2744,2744,2083,03-Jul-2026 09:08:03,4645,35005,SELL
SBILIFE,1784,1784,905,03-Jul-2026 09:08:04,5916,16191,SELL
CIPLA,1452,1452,2061,03-Jul-2026 09:08:03,3800,29578,SELL
