SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
INFY,1147,1147,233660,29-Jul-2026 09:07:35,306884,163277,BUY
HCLTECH,1344,1344,26250,29-Jul-2026 09:07:35,38621,232148,SELL
TCS,2440,2440,35025,29-Jul-2026 09:07:35,37181,93922,SELL
LT,3895.4,3895.4,47178,29-Jul-2026 09:07:35,66530,96759,SELL
TECHM,1661,1661,11482,29-Jul-2026 09:07:38,22807,24940,SELL
HINDUNILVR,2050.5,2050.5,24292,29-Jul-2026 09:07:35,109627,50455,BUY
WIPRO,183,183,201996,29-Jul-2026 09:07:35,329013,1081853,SELL
HDFCBANK,743,743,351846,29-Jul-2026 09:07:35,515271,504039,BUY
TATACONSUM,1092.5,1092.5,2319,29-Jul-2026 09:07:48,14215,33081,SELL
SHRIRAMFIN,1050,1050,14379,29-Jul-2026 09:07:38,26410,107276,SELL
ICICIBANK,1442.5,1442.5,536453,29-Jul-2026 09:07:35,146663,82295,BUY
ULTRACEMCO,12050,12050,1870,29-Jul-2026 09:07:48,3435,5199,SELL
DRREDDY,1144,1144,3814,29-Jul-2026 09:07:47,25774,17107,BUY
BAJFINANCE,1056,1056,27078,29-Jul-2026 09:07:35,30752,78726,SELL
JSWSTEEL,1255.7,1255.7,2854,29-Jul-2026 09:07:38,3014,35171,SELL
COALINDIA,413.05,413.05,21128,29-Jul-2026 09:07:35,151669,203559,SELL
BHARTIARTL,1915.2,1915.2,93145,29-Jul-2026 09:07:34,44182,71027,SELL
EICHERMOT,7891,7891,3954,29-Jul-2026 09:07:47,3358,17490,SELL
SBIN,1020,1020,26718,29-Jul-2026 09:07:35,79866,175760,SELL
MAXHEALTH,1112,1112,2536,29-Jul-2026 09:07:35,14836,21974,SELL
BAJAJFINSV,1940,1940,2536,29-Jul-2026 09:07:47,5734,17316,SELL
RELIANCE,1275,1275,46548,29-Jul-2026 09:07:35,228111,717555,SELL
ADANIPORTS,1785,1785,3756,29-Jul-2026 09:07:38,14833,45727,SELL
BAJAJ-AUTO,11440,11440,1181,29-Jul-2026 09:07:38,1933,3978,SELL
ADANIENT,3017.8,3017.8,2329,29-Jul-2026 09:07:47,13609,20946,SELL
GRASIM,3131.8,3131.8,214,29-Jul-2026 09:07:35,11174,8623,BUY
ETERNAL,309.9,309.9,114762,29-Jul-2026 09:07:35,387440,594399,SELL
TMPV,326,326,22956,29-Jul-2026 09:07:35,94187,293840,SELL
BEL,390.9,390.9,101768,29-Jul-2026 09:07:35,382190,528288,SELL
AXISBANK,1229.5,1229.5,21179,29-Jul-2026 09:07:35,43328,115171,SELL
NESTLEIND,1499,1499,2442,29-Jul-2026 09:07:36,8970,30646,SELL
TATASTEEL,183.5,183.5,31470,29-Jul-2026 09:07:35,255470,731341,SELL
ONGC,240,240,15672,29-Jul-2026 09:07:35,278178,452481,SELL
KOTAKBANK,387,387,15564,29-Jul-2026 09:07:36,63103,127658,SELL
CIPLA,1451,1451,5430,29-Jul-2026 09:07:47,10315,38721,SELL
HDFCLIFE,561,561,4213,29-Jul-2026 09:07:47,175078,77283,BUY
JIOFIN,238,238,28959,29-Jul-2026 09:07:35,347108,830391,SELL
HINDALCO,940,940,8195,29-Jul-2026 09:07:47,36685,47625,SELL
ASIANPAINT,2746.2,2746.2,4172,29-Jul-2026 09:07:47,46889,37363,BUY
ITC,285.6,285.6,28431,29-Jul-2026 09:07:35,311797,675843,SELL
APOLLOHOSP,8932,8932,555,29-Jul-2026 09:07:47,732,3244,SELL
TRENT,2940,2940,410,29-Jul-2026 09:07:48,5267,25653,SELL
SBILIFE,1895,1895,1572,29-Jul-2026 09:07:48,2676,17574,SELL
M&M,3280.1,3280.1,13869,29-Jul-2026 09:07:35,13507,31888,SELL
INDIGO,5280,5280,2347,29-Jul-2026 09:07:47,3864,12246,SELL
SUNPHARMA,1977,1977,2916,29-Jul-2026 09:07:48,5463,18221,SELL
TITAN,4849.7,4849.7,2594,29-Jul-2026 09:07:34,1683,5113,SELL
NTPC,343.7,343.7,13112,29-Jul-2026 09:07:36,85982,183348,SELL
MARUTI,13780,13780,1203,29-Jul-2026 09:07:37,2619,9784,SELL
POWERGRID,284,284,33207,29-Jul-2026 09:07:36,85401,165246,SELL
