SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
MANAPPURAM,369.95,369.95,631884,12-Aug-2026 09:07:28,863743,849951,BUY
NATIONALUM,398.5,398.5,174803,12-Aug-2026 09:07:28,302043,127248,BUY
MCX,2965,2965,88061,12-Aug-2026 09:07:28,80685,99513,SELL
HINDALCO,1063.2,1063.2,22072,12-Aug-2026 09:07:28,43354,44263,SELL
KPITTECH,627,627,4396,12-Aug-2026 09:07:38,25995,65723,SELL
ADANIENT,3020,3020,5928,12-Aug-2026 09:07:28,16928,45476,SELL
IEX,127,127,27770,12-Aug-2026 09:07:37,151822,292894,SELL
NAM-INDIA,1180.2,1180.2,438,12-Aug-2026 09:07:40,18981,18299,BUY
LICI,409,409,53820,12-Aug-2026 09:07:28,449546,461178,SELL
VMM,111,111,21277,12-Aug-2026 09:07:27,159801,390377,SELL
TECHM,1654,1654,11226,12-Aug-2026 09:07:41,12403,33640,SELL
NESTLEIND,1503,1503,6260,12-Aug-2026 09:07:27,6852,20719,SELL
AMBUJACEM,426.7,426.7,3811,12-Aug-2026 09:07:38,53729,71072,SELL
DIVISLAB,8630,8630,2276,12-Aug-2026 09:07:28,19161,6180,BUY
CONCOR,515,515,3241,12-Aug-2026 09:07:38,26348,63303,SELL
HINDZINC,589.95,589.95,9483,12-Aug-2026 09:07:27,57621,182278,SELL
SWIGGY,282,282,17242,12-Aug-2026 09:07:27,109566,433332,SELL
MOTHERSON,170.1,170.1,44976,12-Aug-2026 09:07:28,146098,247601,SELL
RVNL,231.16,231.16,28937,12-Aug-2026 09:07:28,83494,297885,SELL
SHRIRAMFIN,1135.5,1135.5,14500,12-Aug-2026 09:07:28,16248,64124,SELL
ASTRAL,1431.9,1431.9,1104,12-Aug-2026 09:07:39,5963,13576,SELL
NMDC,85.87,85.87,41443,12-Aug-2026 09:07:28,224024,1542938,SELL
VBL,439.15,439.15,8417,12-Aug-2026 09:07:40,65492,103840,SELL
UPL,570.75,570.75,1234,12-Aug-2026 09:07:27,36920,442746,SELL
KALYANKJIL,605,605,12989,12-Aug-2026 09:07:27,92658,149886,SELL
DLF,653,653,2187,12-Aug-2026 09:07:38,32987,69989,SELL
IOC,140.63,140.63,16462,12-Aug-2026 09:07:27,306985,542712,SELL
VEDL,276.25,276.25,40811,12-Aug-2026 09:07:28,220384,532371,SELL
BIOCON,427.75,427.75,9194,12-Aug-2026 09:07:38,27450,62303,SELL
ADANIENSOL,1628.5,1628.5,2859,12-Aug-2026 09:07:38,10483,40356,SELL
DELHIVERY,475.3,475.3,2925,12-Aug-2026 09:07:38,20234,75505,SELL
PRESTIGE,1592,1592,462,12-Aug-2026 09:07:40,7078,20633,SELL
BHEL,404.5,404.5,12453,12-Aug-2026 09:07:38,90313,206953,SELL
HCLTECH,1370,1370,3218,12-Aug-2026 09:07:39,19142,104395,SELL
LUPIN,2286.6,2286.6,1934,12-Aug-2026 09:07:39,9646,40123,SELL
KFINTECH,938.05,938.05,693,12-Aug-2026 09:07:37,7206,39382,SELL
MUTHOOTFIN,2925.4,2925.4,1269,12-Aug-2026 09:07:38,8140,17987,SELL
OIL,471.9,471.9,16284,12-Aug-2026 09:07:28,40055,96020,SELL
BAJAJHLDNG,11587,11587,15,12-Aug-2026 09:07:40,285,1567,SELL
IDEA,12.93,12.93,1664859,12-Aug-2026 09:07:28,7188087,12886252,SELL
ETERNAL,318.95,318.95,80805,12-Aug-2026 09:07:28,243930,667106,SELL
ADANIGREEN,1370,1370,3363,12-Aug-2026 09:07:37,16264,76799,SELL
HINDPETRO,392,392,29238,12-Aug-2026 09:07:28,529733,449202,BUY
NYKAA,325.9,325.9,2750,12-Aug-2026 09:07:27,16272,115594,SELL
DIXON,14061,14061,331,12-Aug-2026 09:07:39,2930,10478,SELL
SIEMENS,4022,4022,7872,12-Aug-2026 09:07:27,9171,23413,SELL
LODHA,1215,1215,2685,12-Aug-2026 09:07:39,9169,18811,SELL
CROMPTON,246,246,2864,12-Aug-2026 09:07:38,45292,276164,SELL
MOTILALOFS,890.15,890.15,806,12-Aug-2026 09:07:39,11872,25624,SELL
MPHASIS,2536,2536,793,12-Aug-2026 09:07:39,5319,7496,SELL
ONGC,240,240,25758,12-Aug-2026 09:07:39,231309,508534,SELL
TMPV,348.4,348.4,14517,12-Aug-2026 09:07:27,71655,330948,SELL
APLAPOLLO,2016.9,2016.9,723,12-Aug-2026 09:07:38,3428,21372,SELL
CDSL,1349.8,1349.8,2797,12-Aug-2026 09:07:37,29710,96993,SELL
GVT&D,4429.1,4429.1,1262,12-Aug-2026 09:07:37,6930,15697,SELL
HDFCAMC,2520,2520,890,12-Aug-2026 09:07:38,10021,21069,SELL
CAMS,787,787,1800,12-Aug-2026 09:07:40,11852,45937,SELL
