SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
ATHERENERG,1655,1655,143305,31-Aug-2026 09:07:22,98455,57911,BUY
MANKIND,2407.6,2407.6,259,31-Aug-2026 09:07:23,2234,6090,SELL
GLENMARK,2532.4,2532.4,3544,31-Aug-2026 09:07:24,4121,42414,SELL
OIL,486.6,486.6,14726,31-Aug-2026 09:07:36,33542,58861,SELL
IDEA,14.78,14.78,1852710,31-Aug-2026 09:07:22,5408515,13626450,SELL
ONGC,233.8,233.8,32590,31-Aug-2026 09:07:22,274885,501218,SELL
GAIL,172.2,172.2,42638,31-Aug-2026 09:07:21,62913,416629,SELL
ADANIENSOL,1589,1589,6863,31-Aug-2026 09:07:36,13369,83732,SELL
HDFCBANK,723.05,723.05,649874,31-Aug-2026 09:07:21,1346407,1117939,BUY
DELHIVERY,471.95,471.95,6496,31-Aug-2026 09:07:23,35655,74238,SELL
SAGILITY,46.5,46.5,224048,31-Aug-2026 09:07:24,823393,1181167,SELL
LAURUSLABS,1945,1945,17127,31-Aug-2026 09:07:22,20666,42258,SELL
ICICIGI,1567.1,1567.1,472,31-Aug-2026 09:07:23,2795,7245,SELL
LTM,4690,4690,2016,31-Aug-2026 09:07:36,3786,10149,SELL
MOTILALOFS,1041.3,1041.3,2606,31-Aug-2026 09:07:23,8894,38349,SELL
COALINDIA,402.05,401,25372,31-Aug-2026 09:07:21,216454,198263,BUY
HEROMOTOCO,5614,5614,873,31-Aug-2026 09:07:23,2312,6198,SELL
PRESTIGE,1592,1592,375,31-Aug-2026 09:07:36,2039,8027,SELL
ETERNAL,328.8,328.8,101887,31-Aug-2026 09:07:21,132932,488946,SELL
FORTIS,929,929,1539,31-Aug-2026 09:07:23,6996,23546,SELL
NHPC,74.98,74.98,29859,31-Aug-2026 09:07:36,248529,561006,SELL
AUROPHARMA,1648.6,1648.6,1937,31-Aug-2026 09:07:21,4619,12340,SELL
POLYCAB,9105,9105,486,31-Aug-2026 09:07:36,2791,9594,SELL
AMBER,7689,7689,531,31-Aug-2026 09:07:24,2326,8407,SELL
VMM,107.18,107.18,16788,31-Aug-2026 09:07:22,156908,303830,SELL
SWIGGY,280.95,280.95,19488,31-Aug-2026 09:07:23,54274,348825,SELL
ADANIPORTS,1710,1710,2652,31-Aug-2026 09:07:22,13885,53602,SELL
APOLLOHOSP,8850,8850,453,31-Aug-2026 09:07:21,2050,2312,SELL
MAHABANK,83.9,83.9,32200,31-Aug-2026 09:07:22,303368,683598,SELL
PIIND,2422.9,2422.9,1447,31-Aug-2026 09:07:24,4814,6846,SELL
LICHSGFIN,535.6,535.6,11658,31-Aug-2026 09:07:22,20594,102554,SELL
OFSS,12196,12196,1100,31-Aug-2026 09:07:21,1647,5301,SELL
HCLTECH,1316.6,1316.6,5159,31-Aug-2026 09:07:22,16617,87269,SELL
MARICO,830,830,1657,31-Aug-2026 09:07:22,6084,14956,SELL
COFORGE,2015,2015,14409,31-Aug-2026 09:07:22,70914,22408,BUY
NTPC,330.1,330.1,20392,31-Aug-2026 09:07:36,97257,166003,SELL
RECLTD,316.85,316.85,10322,31-Aug-2026 09:07:23,138186,118014,BUY
GODFRYPHLP,2124,2124,695,31-Aug-2026 09:07:23,7599,7478,BUY
KFINTECH,950.05,950.05,749,31-Aug-2026 09:07:36,7432,38203,SELL
ALKEM,5355,5355,96,31-Aug-2026 09:07:36,580,1283,SELL
BAJAJ-AUTO,11910,11910,714,31-Aug-2026 09:07:22,1425,2860,SELL
BAJAJHLDNG,11340,11340,60,31-Aug-2026 09:07:25,214,2207,SELL
BANDHANBNK,168.25,168.25,7775,31-Aug-2026 09:07:22,90042,225058,SELL
BIOCON,411.1,411.1,875,31-Aug-2026 09:07:22,14734,57831,SELL
BLUESTARCO,1480,1480,616,31-Aug-2026 09:07:36,4055,10787,SELL
BSE,3405,3405,15293,31-Aug-2026 09:07:23,53874,101726,SELL
CROMPTON,233,233,5844,31-Aug-2026 09:07:21,62313,111548,SELL
DIVISLAB,9239,9239,1908,31-Aug-2026 09:07:24,1510,3716,SELL
DIXON,14650,14650,935,31-Aug-2026 09:07:24,4347,10501,SELL
DRREDDY,1178,1178,1768,31-Aug-2026 09:07:24,10018,34826,SELL
FORCEMOT,17370,17370,236,31-Aug-2026 09:07:25,1993,2571,SELL
GRASIM,3290,3290,492,31-Aug-2026 09:07:26,27058,12957,BUY
HAVELLS,1222.9,1222.9,936,31-Aug-2026 09:07:23,5655,56426,SELL
ICICIBANK,1422.8,1422.8,69109,31-Aug-2026 09:07:22,45306,96978,SELL
ICICIPRULI,506,506,583,31-Aug-2026 09:07:22,22884,19125,BUY
IEX,121.8,121.8,13823,31-Aug-2026 09:07:22,225933,310270,SELL
INDUSTOWER,380,380,3096,31-Aug-2026 09:07:24,24512,118783,SELL
IRFC,83.9,83.9,67496,31-Aug-2026 09:07:21,184891,557488,SELL
ITC,266,266,49346,31-Aug-2026 09:07:21,439113,616022,SELL
KAYNES,3943,3943,2830,31-Aug-2026 09:07:22,5801,23450,SELL
KPITTECH,609.4,609.4,10614,31-Aug-2026 09:07:21,34789,53997,SELL
LTF,314.3,314.3,12844,31-Aug-2026 09:07:36,62972,188540,SELL
LUPIN,2171.5,2171.5,725,31-Aug-2026 09:07:22,4976,18276,SELL
MAZDOCK,2555,2555,1604,31-Aug-2026 09:07:22,15419,59370,SELL
NAUKRI,1354,1354,717,31-Aug-2026 09:07:23,2706,20474,SELL
PETRONET,292,292,1617,31-Aug-2026 09:07:21,18704,57988,SELL
PFC,352,352,28448,31-Aug-2026 09:07:36,95506,229191,SELL
PHOENIXLTD,1917,1917,240,31-Aug-2026 09:07:22,1632,12153,SELL
POWERGRID,266.05,266.05,16936,31-Aug-2026 09:07:36,110826,297145,SELL
POWERINDIA,33330,33330,122,31-Aug-2026 09:07:25,617,1737,SELL
PREMIERENE,1013.9,1013.9,1383,31-Aug-2026 09:07:24,11204,51375,SELL
SOLARINDS,20400,20400,142,31-Aug-2026 09:07:22,1917,11101,SELL
SUZLON,46.79,46.79,249715,31-Aug-2026 09:07:21,1214392,2691646,SELL
TATAELXSI,3685,3685,731,31-Aug-2026 09:07:22,4669,7657,SELL
TCS,2342,2342,11044,31-Aug-2026 09:07:21,27991,55920,SELL
UNITDSPR,1510,1510,596,31-Aug-2026 09:07:23,3025,18948,SELL
UNOMINDA,1276,1276,652,31-Aug-2026 09:07:25,5645,18261,SELL
MARUTI,13375,13375,342,31-Aug-2026 09:07:24,3700,7858,SELL
NAM-INDIA,1194.2,1194.2,1340,31-Aug-2026 09:07:23,5722,22351,SELL
360ONE,1199.6,1199.6,590,31-Aug-2026 09:07:22,1546,14855,SELL
DABUR,385.9,385.9,4626,31-Aug-2026 09:07:22,33103,61241,SELL
POLICYBZR,1811,1811,399,31-Aug-2026 09:07:22,1043,10331,SELL
TORNTPHARM,5048,5048,977,31-Aug-2026 09:07:24,1077,5889,SELL
VBL,413.85,413.85,24941,31-Aug-2026 09:07:24,104245,347497,SELL
COLPAL,1826,1826,1016,31-Aug-2026 09:07:22,11079,4940,BUY
KALYANKJIL,615.5,615.5,12242,31-Aug-2026 09:07:22,40220,154690,SELL
TECHM,1640,1640,3462,31-Aug-2026 09:07:23,7612,24613,SELL
BHEL,430.6,430.6,11087,31-Aug-2026 09:07:22,54313,258578,SELL
CDSL,1413.9,1413.9,3189,31-Aug-2026 09:07:36,21194,81044,SELL
SBILIFE,1760,1760,817,31-Aug-2026 09:07:23,4293,8352,SELL
TATAPOWER,351.6,351.6,20782,31-Aug-2026 09:07:21,106311,166999,SELL
TRENT,2895.9,2895.9,858,31-Aug-2026 09:07:22,6104,31506,SELL
BOSCHLTD,48595,48595,41,31-Aug-2026 09:07:22,176,816,SELL
JUBLFOOD,490,490,3007,31-Aug-2026 09:07:22,6860,122772,SELL
PGEL,585.35,585.35,1373,31-Aug-2026 09:07:36,8721,61767,SELL
RVNL,214,214,16482,31-Aug-2026 09:07:22,99199,277031,SELL
ADANIENT,3165,3165,2324,31-Aug-2026 09:07:23,10195,30129,SELL
BEL,411.45,411.45,58898,31-Aug-2026 09:07:22,137231,980301,SELL
MAXHEALTH,1013,1013,3348,31-Aug-2026 09:07:23,10503,32402,SELL
SRF,2587.1,2587.1,131,31-Aug-2026 09:07:25,2029,12129,SELL
WAAREEENER,2637,2637,2225,31-Aug-2026 09:07:22,12128,27494,SELL
ADANIPOWER,212.37,212.37,47350,31-Aug-2026 09:07:21,214292,1034330,SELL
BRITANNIA,5302,5302,187,31-Aug-2026 09:07:21,1657,5798,SELL
BHARTIARTL,1880,1880,14770,31-Aug-2026 09:07:22,24588,77053,SELL
INOXWIND,71.7,71.7,36666,31-Aug-2026 09:07:23,131798,486411,SELL
BHARATFORG,2034.9,2034.9,381,31-Aug-2026 09:07:22,5733,27476,SELL
IDFCFIRSTB,83,83,51431,31-Aug-2026 09:07:36,81919,829275,SELL
YESBANK,22.07,22.07,304171,31-Aug-2026 09:07:21,1113781,2830327,SELL
AMBUJACEM,411.4,411.4,2392,31-Aug-2026 09:07:21,35934,77347,SELL
IREDA,116.83,116.83,24305,31-Aug-2026 09:07:23,85133,265250,SELL
SUNPHARMA,1917,1917,1586,31-Aug-2026 09:07:36,8046,15501,SELL
JIOFIN,238,238,85703,31-Aug-2026 09:07:22,363064,695376,SELL
ABCAPITAL,404.8,404.8,6476,31-Aug-2026 09:07:24,27053,90570,SELL
AUBANK,1075,1075,1166,31-Aug-2026 09:07:22,3187,10034,SELL
GODREJPROP,2025,2025,565,31-Aug-2026 09:07:24,2247,24591,SELL
INDUSINDBK,992,992,1691,31-Aug-2026 09:07:22,10605,96541,SELL
MFSL,1561.3,1561.3,193,31-Aug-2026 09:07:27,3373,10819,SELL
TITAN,5159,5159,2014,31-Aug-2026 09:07:22,3640,18928,SELL
SHREECEM,23950,23950,72,31-Aug-2026 09:07:26,435,332,BUY
BDL,1303.1,1303.1,5139,31-Aug-2026 09:07:22,17198,76398,SELL
ADANIGREEN,1307.8,1307.8,2218,31-Aug-2026 09:07:24,8215,63728,SELL
APLAPOLLO,2260,2260,1943,31-Aug-2026 09:07:23,2139,37716,SELL
LT,4035.1,4035.1,2589,31-Aug-2026 09:07:22,20042,68227,SELL
PATANJALI,347.5,347.5,15620,31-Aug-2026 09:07:36,25231,117858,SELL
PIDILITIND,1625.1,1625.1,1665,31-Aug-2026 09:07:23,3539,14246,SELL
ABB,7488,7488,223,31-Aug-2026 09:07:24,1748,9451,SELL
BANKBARODA,241.2,241.2,12980,31-Aug-2026 09:07:22,91567,368502,SELL
VOLTAS,1196.5,1196.5,2137,31-Aug-2026 09:07:22,18165,24014,SELL
DMART,3819.1,3819.1,1544,31-Aug-2026 09:07:36,5660,16927,SELL
JSWENERGY,533.65,533.65,1314,31-Aug-2026 09:07:24,16161,42946,SELL
TMPV,318.4,318.4,34487,31-Aug-2026 09:07:21,86067,341026,SELL
PERSISTENT,5855.5,5855.5,1837,31-Aug-2026 09:07:36,3443,20050,SELL
TVSMOTOR,4290,4290,3422,31-Aug-2026 09:07:22,7164,17256,SELL
ULTRACEMCO,11550,11550,201,31-Aug-2026 09:07:23,1054,3565,SELL
ZYDUSLIFE,1187,1187,1457,31-Aug-2026 09:07:22,3123,16820,SELL
PNB,115,115,24205,31-Aug-2026 09:07:22,179601,371015,SELL
NYKAA,334.4,334.4,6194,31-Aug-2026 09:07:22,8397,121385,SELL
PAGEIND,35850,35850,14,31-Aug-2026 09:07:25,136,2025,SELL
CIPLA,1418,1418,2993,31-Aug-2026 09:07:36,8907,25985,SELL
HYUNDAI,2258.1,2258.1,1488,31-Aug-2026 09:07:23,3364,20043,SELL
TATACONSUM,1036.4,1036.4,1767,31-Aug-2026 09:07:24,10756,33874,SELL
