SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
ETERNAL,328.5,328.5,636390,18-Sep-2026 09:08:38,169898,423547,SELL
PAYTM,1795.4,1795.4,51993,18-Sep-2026 09:08:37,26692,75847,SELL
INDIGO,4925,4925,4924,18-Sep-2026 09:08:38,6876,9159,SELL
ZYDUSLIFE,1150.7,1150.7,16533,18-Sep-2026 09:08:38,22903,16472,BUY
JSWSTEEL,1270.1,1270.1,17747,18-Sep-2026 09:08:40,20519,23446,SELL
ULTRACEMCO,10890,10890,1299,18-Sep-2026 09:08:50,1247,2578,SELL
NATIONALUM,359.8,359.8,31694,18-Sep-2026 09:08:38,63629,107895,SELL
BHARATFORG,1940.1,1940.1,8457,18-Sep-2026 09:08:51,10125,4821,BUY
GVT&D,4389.8,4389.8,1793,18-Sep-2026 09:08:38,12293,13269,SELL
SHREECEM,22200,22200,158,18-Sep-2026 09:08:50,1289,212,BUY
BAJFINANCE,1025.9,1025.9,24354,18-Sep-2026 09:08:37,133985,44475,BUY
HINDZINC,578.3,578.3,23703,18-Sep-2026 09:08:38,76634,84488,SELL
MAHABANK,81.6,81.6,38784,18-Sep-2026 09:08:50,285749,885949,SELL
SHRIRAMFIN,1004.9,1004.9,64998,18-Sep-2026 09:08:37,17243,67824,SELL
MUTHOOTFIN,2796.6,2796.6,2489,18-Sep-2026 09:08:38,13135,9638,BUY
MANAPPURAM,319,319,2748,18-Sep-2026 09:08:50,50229,38587,BUY
BANDHANBNK,173,173,11267,18-Sep-2026 09:08:50,84377,259732,SELL
SAIL,176.5,176.5,20771,18-Sep-2026 09:08:50,121250,198330,SELL
SUZLON,42.9,42.9,291762,18-Sep-2026 09:08:38,893662,1466272,SELL
IDEA,14.34,14.34,2283914,18-Sep-2026 09:08:38,10037564,11385940,SELL
NAM-INDIA,1128.3,1128.3,1131,18-Sep-2026 09:08:52,7517,9459,SELL
POWERINDIA,31490,31490,469,18-Sep-2026 09:08:49,1533,2900,SELL
JUBLFOOD,483.95,483.95,2147,18-Sep-2026 09:08:41,9054,13631,SELL
ABB,7185.5,7185.5,862,18-Sep-2026 09:08:51,2303,7087,SELL
BAJAJHLDNG,11094,11094,26,18-Sep-2026 09:08:37,690,694,SELL
HDFCAMC,2405.6,2405.6,7493,18-Sep-2026 09:08:38,8670,17162,SELL
HYUNDAI,2176,2176,1100,18-Sep-2026 09:08:38,8330,9448,SELL
IREDA,109.79,109.79,15617,18-Sep-2026 09:08:37,216238,241116,SELL
NMDC,81.38,81.38,31723,18-Sep-2026 09:08:38,185325,685915,SELL
ICICIPRULI,494,494,5053,18-Sep-2026 09:08:38,8755,37753,SELL
LAURUSLABS,1962,1962,3964,18-Sep-2026 09:08:49,6164,13928,SELL
WAAREEENER,2490.1,2490.1,941,18-Sep-2026 09:08:49,13840,15696,SELL
UNOMINDA,1213.2,1213.2,431,18-Sep-2026 09:08:39,5699,6339,SELL
DRREDDY,1182.6,1182.6,7664,18-Sep-2026 09:08:37,23787,43870,SELL
LODHA,1110.2,1110.2,9338,18-Sep-2026 09:08:49,5601,21960,SELL
KALYANKJIL,585,585,10090,18-Sep-2026 09:08:50,70563,73279,SELL
INDUSINDBK,963.8,963.8,3763,18-Sep-2026 09:08:38,8503,21224,SELL
POLYCAB,8256,8256,589,18-Sep-2026 09:08:51,2124,5304,SELL
TVSMOTOR,4125,4125,875,18-Sep-2026 09:08:51,4204,6450,SELL
ADANIPORTS,1748,1748,3694,18-Sep-2026 09:08:49,7470,38646,SELL
ALKEM,5378.5,5378.5,546,18-Sep-2026 09:08:38,1117,2716,SELL
IOC,135.02,135.02,30571,18-Sep-2026 09:08:37,219428,451164,SELL
BANKBARODA,233.56,233.56,11955,18-Sep-2026 09:08:38,127695,253144,SELL
INDIANB,845,845,2187,18-Sep-2026 09:08:38,10071,29582,SELL
PIDILITIND,1559.9,1559.9,1511,18-Sep-2026 09:08:49,3829,3894,SELL
GODREJPROP,1686.9,1686.9,342,18-Sep-2026 09:08:38,5487,13218,SELL
HINDPETRO,352.4,352.4,2918,18-Sep-2026 09:08:37,66606,148340,SELL
TATAELXSI,3399,3399,385,18-Sep-2026 09:08:38,5004,7855,SELL
BPCL,308.55,308.55,10089,18-Sep-2026 09:08:49,182260,147828,BUY
AMBER,7080.5,7080.5,91,18-Sep-2026 09:08:51,2751,3732,SELL
BEL,397.4,397.4,96645,18-Sep-2026 09:08:38,364144,610271,SELL
GMRAIRPORT,95.51,95.51,23210,18-Sep-2026 09:08:37,360149,230542,BUY
LICHSGFIN,548.6,548.6,542,18-Sep-2026 09:08:51,31042,46979,SELL
PETRONET,284.85,284.85,3128,18-Sep-2026 09:08:50,24319,47064,SELL
RBLBANK,406.15,406.15,976,18-Sep-2026 09:08:51,26063,142588,SELL
PRESTIGE,1447,1447,771,18-Sep-2026 09:08:50,1908,7244,SELL
SIEMENS,3781.4,3781.4,433,18-Sep-2026 09:08:51,1131,2279,SELL
PNB,117,117,16678,18-Sep-2026 09:08:37,286987,388822,SELL
BANKINDIA,138.78,138.78,10614,18-Sep-2026 09:08:50,547861,1328001,SELL
PHOENIXLTD,1880,1880,84,18-Sep-2026 09:08:38,1952,3280,SELL
CGPOWER,883.65,883.65,7222,18-Sep-2026 09:08:38,24450,56647,SELL
CROMPTON,226,226,623,18-Sep-2026 09:08:50,50603,71534,SELL
EICHERMOT,7523.5,7523.5,272,18-Sep-2026 09:08:37,1839,2292,SELL
HINDUNILVR,1950,1950,2230,18-Sep-2026 09:08:37,19176,21709,SELL
BHARTIARTL,1843,1843,51119,18-Sep-2026 09:08:38,10190,65594,SELL
MARICO,820.05,820.05,3750,18-Sep-2026 09:08:37,5577,19555,SELL
APOLLOHOSP,8800,8800,197,18-Sep-2026 09:08:49,881,3711,SELL
HAL,4804.9,4804.9,3407,18-Sep-2026 09:08:37,7856,25840,SELL
VBL,416.9,416.9,3003,18-Sep-2026 09:08:50,58971,264403,SELL
ADANIENT,2933,2933,1002,18-Sep-2026 09:08:49,7918,12091,SELL
AMBUJACEM,384.55,384.55,1214,18-Sep-2026 09:08:50,29185,60382,SELL
OIL,479,479,5283,18-Sep-2026 09:08:50,18038,46319,SELL
KFINTECH,900,900,398,18-Sep-2026 09:08:52,10491,13160,SELL
NBCC,82.4,82.4,9060,18-Sep-2026 09:08:50,133668,630122,SELL
SBIN,992,992,62762,18-Sep-2026 09:08:38,96358,225358,SELL
AXISBANK,1244,1244,5452,18-Sep-2026 09:08:49,20896,54490,SELL
HDFCBANK,715.25,715.25,162686,18-Sep-2026 09:08:38,452126,538155,SELL
ICICIBANK,1351.9,1351.9,66964,18-Sep-2026 09:08:38,37971,111403,SELL
POWERGRID,264.6,264.6,26307,18-Sep-2026 09:08:37,112150,235424,SELL
INFY,1061.9,1061.9,31221,18-Sep-2026 09:08:38,182191,152606,BUY
INOXWIND,74.33,74.33,9759,18-Sep-2026 09:08:39,206148,513650,SELL
JIOFIN,230,230,37028,18-Sep-2026 09:08:38,375894,612733,SELL
APLAPOLLO,2154.9,2154.9,640,18-Sep-2026 09:08:50,6037,6001,BUY
ASHOKLEY,159.1,159.1,18099,18-Sep-2026 09:08:38,231472,184742,BUY
SONACOMS,780.2,780.2,1978,18-Sep-2026 09:08:50,15349,33880,SELL
WIPRO,166.9,166.9,81011,18-Sep-2026 09:08:37,221383,620344,SELL
YESBANK,23.2,23.2,188329,18-Sep-2026 09:08:38,1741875,3588123,SELL
POLICYBZR,1770,1770,4776,18-Sep-2026 09:08:38,16642,39558,SELL
CHOLAFIN,1769.3,1769.3,954,18-Sep-2026 09:08:50,5560,10023,SELL
GODFRYPHLP,1948,1948,651,18-Sep-2026 09:08:39,2992,9121,SELL
GODREJCP,875.3,875.3,1119,18-Sep-2026 09:08:37,11253,21568,SELL
LT,3846,3846,2514,18-Sep-2026 09:08:37,23401,33727,SELL
DIVISLAB,9346.5,9346.5,486,18-Sep-2026 09:08:39,1768,3359,SELL
TATACONSUM,1016.2,1016.2,964,18-Sep-2026 09:08:38,9406,11466,SELL
BOSCHLTD,47850,47850,19,18-Sep-2026 09:08:49,193,828,SELL
HINDALCO,982.9,982.9,12847,18-Sep-2026 09:08:38,27231,41490,SELL
OFSS,11648,11648,70,18-Sep-2026 09:08:38,920,3073,SELL
KAYNES,3528,3528,2524,18-Sep-2026 09:08:37,9851,26233,SELL
LTF,303,303,3206,18-Sep-2026 09:08:51,36344,206771,SELL
UNIONBANK,178.5,178.5,9591,18-Sep-2026 09:08:51,51486,284353,SELL
TITAN,4851,4851,1734,18-Sep-2026 09:08:50,3959,6057,SELL
VEDL,258,258,26728,18-Sep-2026 09:08:37,182846,293386,SELL
SOLARINDS,18850,18850,399,18-Sep-2026 09:08:50,2827,2957,SELL
M&M,3082,3082,5248,18-Sep-2026 09:08:38,15472,19979,SELL
SWIGGY,277,277,7624,18-Sep-2026 09:08:49,61681,292298,SELL
COCHINSHIP,1335,1335,1856,18-Sep-2026 09:08:37,13911,110621,SELL
CONCOR,489,489,1070,18-Sep-2026 09:08:50,10128,19780,SELL
RECLTD,311,311,4449,18-Sep-2026 09:08:50,106233,106001,BUY
ITC,266.6,266.6,45051,18-Sep-2026 09:08:38,249820,744571,SELL
PNBHOUSING,1105.2,1105.2,701,18-Sep-2026 09:08:51,4138,10155,SELL
ABCAPITAL,390.5,390.5,2933,18-Sep-2026 09:08:50,40747,113083,SELL
MPHASIS,2322.9,2322.9,194,18-Sep-2026 09:08:52,2523,4886,SELL
AUBANK,1040.5,1040.5,909,18-Sep-2026 09:08:37,2138,11924,SELL
NYKAA,324.15,324.15,3201,18-Sep-2026 09:08:50,17700,39602,SELL
NESTLEIND,1372.1,1372.1,1346,18-Sep-2026 09:08:49,7447,12933,SELL
MARUTI,12350,12350,378,18-Sep-2026 09:08:50,2995,3939,SELL
RELIANCE,1245,1245,25072,18-Sep-2026 09:08:38,181703,235156,SELL
