SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
PHOENIXLTD,1878,1878,5632,17-Sep-2026 09:09:25,2516,9216,SELL
SRF,2505,2505,2902,17-Sep-2026 09:09:25,9422,8218,BUY
CGPOWER,859,859,4755,17-Sep-2026 09:09:25,33725,45346,SELL
POWERINDIA,30435,30435,816,17-Sep-2026 09:09:24,1827,1753,BUY
FORTIS,877,877,2941,17-Sep-2026 09:09:25,17776,10259,BUY
GVT&D,4300,4300,1010,17-Sep-2026 09:09:25,8081,12589,SELL
MAZDOCK,2249.1,2249.1,6109,17-Sep-2026 09:09:24,20225,18868,BUY
POLICYBZR,1839,1839,9031,17-Sep-2026 09:09:25,16668,16390,BUY
HINDPETRO,352.25,352.25,9248,17-Sep-2026 09:09:27,69512,142659,SELL
VMM,101.51,101.51,29257,17-Sep-2026 09:09:38,166985,289333,SELL
HDFCLIFE,532.9,532.9,6376,17-Sep-2026 09:09:24,17951,98209,SELL
KAYNES,3402,3402,2186,17-Sep-2026 09:09:38,13248,11869,BUY
MOTHERSON,159.02,159.02,38700,17-Sep-2026 09:09:25,77691,114233,SELL
BSE,3255,3255,7004,17-Sep-2026 09:09:25,41993,86429,SELL
IRFC,79.3,79.3,45090,17-Sep-2026 09:09:27,225508,401987,SELL
RECLTD,314,314,1792,17-Sep-2026 09:09:24,71267,83898,SELL
ADANIPORTS,1731,1731,3504,17-Sep-2026 09:09:38,13434,29176,SELL
TVSMOTOR,4050,4050,705,17-Sep-2026 09:09:24,3056,3982,SELL
ETERNAL,318.3,318.3,40567,17-Sep-2026 09:09:24,107098,389190,SELL
BPCL,304.55,304.55,10803,17-Sep-2026 09:09:37,107535,138944,SELL
GODREJCP,866.45,866.45,385,17-Sep-2026 09:09:28,14503,18729,SELL
INDUSTOWER,377.1,377.1,2909,17-Sep-2026 09:09:28,25501,84260,SELL
BOSCHLTD,47740,47740,40,17-Sep-2026 09:09:25,142,719,SELL
RELIANCE,1244.8,1244.8,86739,17-Sep-2026 09:09:25,183164,232300,SELL
BAJFINANCE,1010,1010,6595,17-Sep-2026 09:09:25,124805,38999,BUY
GODFRYPHLP,1941.4,1941.4,350,17-Sep-2026 09:09:28,5092,7909,SELL
BHARTIARTL,1841.8,1841.8,88938,17-Sep-2026 09:09:25,29759,90429,SELL
LUPIN,2052.6,2052.6,1035,17-Sep-2026 09:09:25,3548,5080,SELL
ULTRACEMCO,10740,10740,347,17-Sep-2026 09:09:25,1521,1633,SELL
ADANIENT,2930.1,2930.1,978,17-Sep-2026 09:09:38,9364,16923,SELL
GAIL,171.24,171.24,7846,17-Sep-2026 09:09:26,64215,201125,SELL
HEROMOTOCO,5253.5,5253.5,1535,17-Sep-2026 09:09:28,2431,5223,SELL
CIPLA,1362.5,1362.5,491,17-Sep-2026 09:09:38,5006,8784,SELL
BEL,387,385.75,51101,17-Sep-2026 09:09:24,269442,502646,SELL
ASIANPAINT,2424,2424,700,17-Sep-2026 09:09:37,5482,7444,SELL
MANKIND,2252.7,2252.7,261,17-Sep-2026 09:09:38,1693,5920,SELL
TATACONSUM,1003.1,1003.1,1222,17-Sep-2026 09:09:24,12990,8633,BUY
NYKAA,326.5,326.5,15920,17-Sep-2026 09:09:24,12160,42012,SELL
PAYTM,1795,1795,16937,17-Sep-2026 09:09:25,29803,82045,SELL
INDIGO,4746.5,4746.5,1791,17-Sep-2026 09:09:25,5563,5149,BUY
NHPC,75.61,75.61,15695,17-Sep-2026 09:09:24,101734,579139,SELL
POWERGRID,263.5,263.5,6867,17-Sep-2026 09:09:25,100141,250035,SELL
