SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
BHARTIARTL,2020,2020,390541,05-Aug-2026 09:07:16,90033,113881,SELL
INDIGO,5460,5460,9343,05-Aug-2026 09:07:16,19291,13249,BUY
ONGC,245,245,451603,05-Aug-2026 09:07:15,448110,775614,SELL
M&M,3470,3470,23954,05-Aug-2026 09:07:16,11278,35524,SELL
SHRIRAMFIN,1097.7,1097.7,28691,05-Aug-2026 09:07:16,43108,73063,SELL
TECHM,1663,1663,11568,05-Aug-2026 09:07:29,4820,26006,SELL
LT,4025,4025,10227,05-Aug-2026 09:07:15,23844,64997,SELL
HINDALCO,1028.5,1028.5,27768,05-Aug-2026 09:07:16,55920,80603,SELL
TATASTEEL,192.25,192.25,68654,05-Aug-2026 09:07:16,248271,1091621,SELL
INFY,1174.7,1174.7,75957,05-Aug-2026 09:07:16,75478,263362,SELL
JIOFIN,266.65,266.65,57298,05-Aug-2026 09:07:16,474574,1156386,SELL
SBILIFE,1910,1910,3768,05-Aug-2026 09:07:29,7189,13297,SELL
BAJAJ-AUTO,11665,11665,878,05-Aug-2026 09:07:16,1781,6544,SELL
MARUTI,14240,14240,637,05-Aug-2026 09:07:28,4882,9574,SELL
ETERNAL,313.9,313.9,56625,05-Aug-2026 09:07:16,178557,460414,SELL
ASIANPAINT,2787,2787,3372,05-Aug-2026 09:07:17,5574,19907,SELL
GRASIM,3150,3150,1568,05-Aug-2026 09:07:27,54742,18336,BUY
HDFCLIFE,538,538,16120,05-Aug-2026 09:07:16,71802,178231,SELL
WIPRO,187,187,39623,05-Aug-2026 09:07:15,225651,538868,SELL
JSWSTEEL,1304.5,1304.5,4095,05-Aug-2026 09:07:27,7508,41387,SELL
EICHERMOT,7960,7960,1301,05-Aug-2026 09:07:27,1762,29347,SELL
MAXHEALTH,1080,1080,3186,05-Aug-2026 09:07:28,13505,24873,SELL
BAJFINANCE,1152,1152,37058,05-Aug-2026 09:07:16,32193,119517,SELL
POWERGRID,284,284,57572,05-Aug-2026 09:07:16,85251,333878,SELL
SUNPHARMA,1967.8,1967.8,4578,05-Aug-2026 09:07:28,7815,83102,SELL
BEL,392.25,392.25,21150,05-Aug-2026 09:07:16,246999,525905,SELL
RELIANCE,1293,1293,131110,05-Aug-2026 09:07:16,233883,360122,SELL
ADANIENT,3055,3055,2006,05-Aug-2026 09:07:16,14325,19675,SELL
TMPV,349,349,24980,05-Aug-2026 09:07:16,56799,443292,SELL
ADANIPORTS,1708.2,1708.2,2646,05-Aug-2026 09:07:16,12126,66299,SELL
SBIN,1043,1043,22756,05-Aug-2026 09:07:15,77072,307806,SELL
HCLTECH,1370,1370,8962,05-Aug-2026 09:07:27,8624,106600,SELL
CIPLA,1460,1460,1500,05-Aug-2026 09:07:17,5341,18918,SELL
TCS,2460,2460,13038,05-Aug-2026 09:07:15,14258,76167,SELL
COALINDIA,417.6,417.6,18295,05-Aug-2026 09:07:15,63372,235401,SELL
BAJAJFINSV,2105,2105,9333,05-Aug-2026 09:07:17,5958,19484,SELL
ICICIBANK,1454.6,1454.6,89398,05-Aug-2026 09:07:16,19054,143314,SELL
ULTRACEMCO,12049,12049,524,05-Aug-2026 09:07:28,2247,5007,SELL
TRENT,3107.3,3107.3,3160,05-Aug-2026 09:07:27,5748,30122,SELL
NTPC,343.45,343.45,47190,05-Aug-2026 09:07:15,158804,195775,SELL
DRREDDY,1171.8,1171.8,9698,05-Aug-2026 09:07:27,13867,39536,SELL
AXISBANK,1260,1260,35697,05-Aug-2026 09:07:15,48943,125526,SELL
KOTAKBANK,397,397,14325,05-Aug-2026 09:07:28,27901,211005,SELL
ITC,288.25,288.25,74152,05-Aug-2026 09:07:15,215863,1223108,SELL
APOLLOHOSP,9009,9009,6221,05-Aug-2026 09:07:15,1558,9952,SELL
TITAN,4910.2,4910.2,3317,05-Aug-2026 09:07:16,4390,7726,SELL
TATACONSUM,1086.3,1086.3,5506,05-Aug-2026 09:07:15,13933,27463,SELL
HINDUNILVR,2085.3,2085.3,6510,05-Aug-2026 09:07:16,20097,47052,SELL
NESTLEIND,1510,1510,6218,05-Aug-2026 09:07:27,5391,43012,SELL
HDFCBANK,733.8,733.8,2749264,05-Aug-2026 09:07:15,703234,779130,SELL
