SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
DIXON,13153,13153,4837,09-Jul-2026 09:07:35,11234,7536,BUY
PHOENIXLTD,2055,2055,7203,09-Jul-2026 09:07:35,21054,7003,BUY
KALYANKJIL,380,380,69871,09-Jul-2026 09:07:35,123549,183308,SELL
JSWENERGY,545,545,18743,09-Jul-2026 09:07:35,48808,57792,SELL
CROMPTON,262,262,3384,09-Jul-2026 09:07:46,72067,36651,BUY
AMBER,7507,7507,1173,09-Jul-2026 09:07:46,12444,5580,BUY
EXIDEIND,426,426,42380,09-Jul-2026 09:07:35,87851,106552,SELL
POWERINDIA,32100,32100,263,09-Jul-2026 09:07:35,1544,2302,SELL
PREMIERENE,1055,1055,1807,09-Jul-2026 09:07:35,14298,36174,SELL
TIINDIA,2930.1,2930.1,102,09-Jul-2026 09:07:34,1364,3127,SELL
ONGC,249.59,249.59,147205,09-Jul-2026 09:07:34,243545,390182,SELL
KAYNES,3241.5,3241.5,4398,09-Jul-2026 09:07:35,21807,20650,BUY
TITAN,4614.8,4614.8,8833,09-Jul-2026 09:07:35,7694,6146,BUY
ICICIGI,1820,1820,315,09-Jul-2026 09:07:46,1628,5142,SELL
FORCEMOT,18020,18020,433,09-Jul-2026 09:07:46,2163,2625,SELL
BLUESTARCO,1588,1588,356,09-Jul-2026 09:07:46,4078,3495,BUY
TATACONSUM,1098.8,1098.8,3522,09-Jul-2026 09:07:35,9343,25006,SELL
COALINDIA,432.45,432.45,23861,09-Jul-2026 09:07:35,164988,134559,BUY
INDUSTOWER,391.45,391.45,26046,09-Jul-2026 09:07:35,59147,102093,SELL
BHARTIARTL,1902,1902,73648,09-Jul-2026 09:07:35,29804,26301,BUY
TRENT,2945,2945,1631,09-Jul-2026 09:07:35,16494,40810,SELL
ADANIPOWER,218,218,58476,09-Jul-2026 09:07:35,224169,663132,SELL
BIOCON,399.8,399.8,2879,09-Jul-2026 09:07:35,17983,66847,SELL
TATASTEEL,189.5,189.5,79027,09-Jul-2026 09:07:35,291848,603072,SELL
DALBHARAT,1730,1730,417,09-Jul-2026 09:07:35,2323,5633,SELL
PGEL,566.55,566.55,11225,09-Jul-2026 09:07:35,20293,39701,SELL
ADANIGREEN,1514.3,1514.3,4176,09-Jul-2026 09:07:34,28470,49025,SELL
DELHIVERY,505,505,4920,09-Jul-2026 09:07:46,27496,29850,SELL
NUVAMA,1860,1860,1418,09-Jul-2026 09:07:35,738,14412,SELL
NYKAA,320,320,3946,09-Jul-2026 09:07:34,18559,41718,SELL
BSE,3762,3762,7196,09-Jul-2026 09:07:35,39132,82643,SELL
LT,3916,3916,13611,09-Jul-2026 09:07:35,33397,27512,BUY
HDFCAMC,2675,2675,571,09-Jul-2026 09:07:46,4295,8105,SELL
MARICO,845.05,845.05,601,09-Jul-2026 09:07:36,7792,29657,SELL
WAAREEENER,2840,2840,1842,09-Jul-2026 09:07:35,10638,22211,SELL
BHEL,380,380,15694,09-Jul-2026 09:07:35,66221,168430,SELL
ASHOKLEY,157.1,157.1,52965,09-Jul-2026 09:07:35,293648,408579,SELL
NBCC,95.3,95.3,36264,09-Jul-2026 09:07:35,173731,275437,SELL
BAJAJHLDNG,10392,10392,23,09-Jul-2026 09:07:47,591,1039,SELL
PAGEIND,41640,41640,22,09-Jul-2026 09:07:37,141,225,SELL
UNOMINDA,1138,1138,2180,09-Jul-2026 09:07:34,8722,20135,SELL
GODREJPROP,1990,1990,1811,09-Jul-2026 09:07:46,5722,12308,SELL
PIIND,2586,2586,92,09-Jul-2026 09:07:36,3125,4480,SELL
RADICO,4099,4099,519,09-Jul-2026 09:07:47,4005,5389,SELL
VBL,477,477,8475,09-Jul-2026 09:07:35,32145,88478,SELL
CANBK,121.77,121.77,44146,09-Jul-2026 09:07:35,236436,642158,SELL
ALKEM,5634,5634,14,09-Jul-2026 09:07:48,793,2623,SELL
DLF,637.15,637.15,7788,09-Jul-2026 09:07:35,23157,58639,SELL
MCX,2755.6,2755.6,8201,09-Jul-2026 09:07:35,35362,52209,SELL
POLYCAB,9280,9280,663,09-Jul-2026 09:07:37,2242,4121,SELL
BANDHANBNK,197,197,11706,09-Jul-2026 09:07:34,90362,140477,SELL
MANKIND,2503.3,2503.3,1349,09-Jul-2026 09:07:36,2894,8442,SELL
SHRIRAMFIN,1019.4,1019.4,28632,09-Jul-2026 09:07:35,35614,53261,SELL
OIL,432.4,432.4,12162,09-Jul-2026 09:07:48,46262,87184,SELL
TVSMOTOR,3657,3657,1624,09-Jul-2026 09:07:47,3915,7568,SELL
COCHINSHIP,1410.5,1410.5,5905,09-Jul-2026 09:07:35,33181,129432,SELL
IEX,117.35,117.35,12729,09-Jul-2026 09:07:46,193577,213376,SELL
JIOFIN,231,231,75901,09-Jul-2026 09:07:34,659079,720767,SELL
ADANIENT,3060,3060,3997,09-Jul-2026 09:07:46,23030,20210,BUY
IDEA,13.99,13.99,1195958,09-Jul-2026 09:07:35,6758844,20092627,SELL
PNBHOUSING,1076.6,1076.6,209,09-Jul-2026 09:07:36,12963,15884,SELL
COLPAL,2028,2028,1831,09-Jul-2026 09:07:46,5024,9489,SELL
SRF,2720,2720,146,09-Jul-2026 09:07:35,7608,9021,SELL
BEL,409.15,409.15,34299,09-Jul-2026 09:07:35,244745,477224,SELL
KOTAKBANK,371.5,371.5,35353,09-Jul-2026 09:07:34,62669,179491,SELL
JSWSTEEL,1224,1224,1695,09-Jul-2026 09:07:47,5693,20919,SELL
BANKINDIA,135.6,135.6,27941,09-Jul-2026 09:07:46,149540,193546,SELL
CDSL,1316,1316,5658,09-Jul-2026 09:07:46,26712,61354,SELL
HAVELLS,1212,1212,702,09-Jul-2026 09:07:46,6151,26643,SELL
MARUTI,14000,14000,1248,09-Jul-2026 09:07:34,2645,5666,SELL
TATAPOWER,373.4,373.4,7719,09-Jul-2026 09:07:35,100651,122845,SELL
VEDL,273.25,273.25,35485,09-Jul-2026 09:07:34,152144,382876,SELL
SONACOMS,664.3,664.3,1252,09-Jul-2026 09:07:48,29137,37585,SELL
HDFCBANK,813,813,738825,09-Jul-2026 09:07:34,254411,442785,SELL
INDIANB,774.95,774.95,2845,09-Jul-2026 09:07:47,17658,31325,SELL
PETRONET,272.5,272.5,557,09-Jul-2026 09:07:36,23943,40427,SELL
VMM,116.29,116.29,11671,09-Jul-2026 09:07:47,116211,426868,SELL
GODFRYPHLP,2089,2089,636,09-Jul-2026 09:07:46,5854,11880,SELL
NMDC,84,84,26165,09-Jul-2026 09:07:48,201993,538842,SELL
ADANIENSOL,1660.5,1660.5,4440,09-Jul-2026 09:07:34,15275,23503,SELL
AMBUJACEM,422.35,422.35,1359,09-Jul-2026 09:07:46,45724,55472,SELL
CGPOWER,910.8,910.8,6630,09-Jul-2026 09:07:46,38056,71339,SELL
INOXWIND,82.97,82.97,17656,09-Jul-2026 09:07:46,152604,175746,SELL
SAIL,162.5,162.5,13411,09-Jul-2026 09:07:34,88605,168416,SELL
SBIN,1019.8,1019.8,32808,09-Jul-2026 09:07:34,84852,137622,SELL
COFORGE,1450,1450,5652,09-Jul-2026 09:07:35,23612,34824,SELL
ABCAPITAL,386.8,386.8,9194,09-Jul-2026 09:07:34,30726,56055,SELL
AXISBANK,1312.9,1312.9,33225,09-Jul-2026 09:07:34,30994,34338,SELL
KPITTECH,556.05,556.05,2777,09-Jul-2026 09:07:36,37497,81178,SELL
NAM-INDIA,1171,1171,279,09-Jul-2026 09:07:36,3979,5688,SELL
TMPV,332.9,332.9,21128,09-Jul-2026 09:07:35,117222,215683,SELL
PNB,101.2,101.2,32428,09-Jul-2026 09:07:35,318977,558178,SELL
