SYMBOL,PREOPEN,FINAL_PRICE,FINAL_QUANTITY,LAST_UPDATE,TOTAL_BUY_QTY,TOTAL_SELL_QTY,ADV_DECL
COALINDIA,424.7,424.7,113722,22-Sep-2026 09:09:40,222135,143930,BUY
PIIND,2364.9,2364.9,5748,22-Sep-2026 09:09:40,4578,7515,SELL
ASIANPAINT,2475.1,2475.1,4181,22-Sep-2026 09:09:40,7877,6802,BUY
ATHERENERG,1614,1614,25752,22-Sep-2026 09:09:40,70045,51711,BUY
GVT&D,4420,4420,1556,22-Sep-2026 09:09:53,9396,12918,SELL
WAAREEENER,2529,2529,14378,22-Sep-2026 09:09:40,29299,31394,SELL
INDIGO,5000,5000,3598,22-Sep-2026 09:09:40,5168,7282,SELL
KEI,4648,4648,504,22-Sep-2026 09:09:51,4987,12029,SELL
LODHA,1150,1150,2407,22-Sep-2026 09:09:52,9167,11119,SELL
PHOENIXLTD,1948.9,1948.9,586,22-Sep-2026 09:09:40,2248,2885,SELL
POWERINDIA,32170,32170,335,22-Sep-2026 09:09:40,1107,1977,SELL
BDL,1185,1185,5046,22-Sep-2026 09:09:50,15832,41951,SELL
TRENT,2838.7,2838.7,1990,22-Sep-2026 09:09:51,6121,15479,SELL
ASHOKLEY,163,163,36082,22-Sep-2026 09:09:40,398322,293501,BUY
GODREJPROP,1710,1710,1571,22-Sep-2026 09:09:40,5151,13377,SELL
DRREDDY,1207,1207,4580,22-Sep-2026 09:09:53,14628,36605,SELL
IOC,137.53,137.53,44762,22-Sep-2026 09:09:40,209258,600219,SELL
BPCL,315,315,10903,22-Sep-2026 09:09:40,73368,169007,SELL
BAJAJFINSV,1862.7,1862.7,897,22-Sep-2026 09:09:52,4397,7191,SELL
INOXWIND,78.03,78.03,37403,22-Sep-2026 09:09:40,248096,1178988,SELL
ADANIENT,2995,2995,828,22-Sep-2026 09:09:50,17416,17821,SELL
SOLARINDS,19395,19395,428,22-Sep-2026 09:09:52,2453,3539,SELL
FORCEMOT,17600,17600,276,22-Sep-2026 09:09:53,1541,2342,SELL
PGEL,540,540,737,22-Sep-2026 09:09:50,10094,14243,SELL
CGPOWER,915.65,915.65,7725,22-Sep-2026 09:09:40,30565,129934,SELL
RVNL,211,211,14648,22-Sep-2026 09:09:51,119241,251885,SELL
PRESTIGE,1483,1483,306,22-Sep-2026 09:09:53,2141,8791,SELL
SONACOMS,800,800,6152,22-Sep-2026 09:09:51,9583,45524,SELL
